tile_id,xmin,ymin,xmax,ymax,native_px240,native_frac
t23_402,229770,4015980,239760,4025970,1330,0.4424484364604125
t23_403,229770,4025970,239760,4035960,1420,0.47238855622089154
t23_404,229770,4035960,239760,4045950,1668,0.5548902195608783
t23_405,229770,4045950,239760,4055940,1473,0.49001996007984033
t23_406,229770,4055940,239760,4065930,1260,0.41916167664670656
t23_407,229770,4065930,239760,4075920,1683,0.5598802395209581
t23_408,229770,4075920,239760,4085910,847,0.28176979374584166
t23_409,229770,4085910,239760,4095900,1228,0.4085163007318696
t23_410,229770,4095900,239760,4105890,1036,0.34464404524284764
t23_411,229770,4105890,239760,4115880,1049,0.3489687292082502
t23_412,229770,4115880,239760,4125870,1491,0.49600798403193613
t23_413,229770,4125870,239760,4135860,1454,0.48369926813040587
t23_414,229770,4135860,239760,4145850,1613,0.5365934797072521
t23_415,229770,4145850,239760,4155840,1931,0.6423819028609448
t23_416,229770,4155840,239760,4165830,2089,0.6949434464404525
t23_417,229770,4165830,239760,4175820,2100,0.6986027944111777
t23_418,229770,4175820,239760,4185810,1836,0.6107784431137725
t23_419,229770,4185810,239760,4195800,2653,0.8825681969394544
t23_420,229770,4195800,239760,4205790,2218,0.737857618097139
t23_421,229770,4205790,239760,4215780,1976,0.6573519627411843
t23_422,229770,4215780,239760,4225770,1794,0.5968063872255489
t23_423,229770,4225770,239760,4235760,1851,0.6157684630738522
t23_424,229770,4235760,239760,4245750,595,0.19793745841650034
t23_425,229770,4245750,239760,4255740,166,0.0552228875582169
t23_426,229770,4255740,239760,4265730,2226,0.7405189620758483
t23_427,229770,4265730,239760,4275720,1804,0.6001330671989354
t23_428,229770,4275720,239760,4285710,1581,0.5259481037924152
t23_429,229770,4285710,239760,4295700,2068,0.6879574184963406
t23_430,229770,4295700,239760,4305690,1796,0.5974717232202262
t23_431,229770,4305690,239760,4315680,2132,0.7092481703260146
t23_432,229770,4315680,239760,4325670,949,0.3157019294743846
t23_433,229770,4325670,239760,4335660,2083,0.6929474384564205
t23_434,229770,4335660,239760,4345650,1877,0.6244178310046573
t23_435,229770,4345650,239760,4355640,2673,0.8892215568862275
t23_436,229770,4355640,239760,4365630,2471,0.822022621423819
t23_437,229770,4365630,239760,4375620,2263,0.7528276779773786
t23_438,229770,4375620,239760,4385610,1405,0.46739853626081174
t23_439,229770,4385610,239760,4395600,1,0.00033266799733865603
t23_458,229770,4575420,239760,4585410,120,0.03992015968063872
t23_459,229770,4585410,239760,4595400,864,0.2874251497005988
t23_460,229770,4595400,239760,4605390,1121,0.3729208250166334
t23_461,229770,4605390,239760,4615380,1258,0.4184963406520293
t23_462,229770,4615380,239760,4625370,1171,0.3895542248835662
t23_463,229770,4625370,239760,4635360,2151,0.7155688622754491
t23_464,229770,4635360,239760,4645350,2058,0.6846307385229541
t23_465,229770,4645350,239760,4655340,1803,0.5998003992015968
t23_466,229770,4655340,239760,4665330,956,0.3180306054557552
t23_467,229770,4665330,239760,4675320,1892,0.6294078509647372
t23_468,229770,4675320,239760,4685310,2074,0.6899534264803726
t23_469,229770,4685310,239760,4695300,1759,0.585163007318696
t23_470,229770,4695300,239760,4705290,476,0.15834996673320026
t23_471,229770,4705290,239760,4715280,1360,0.4524284763805722
t23_472,229770,4715280,239760,4725270,1104,0.36726546906187624
t23_473,229770,4725270,239760,4735260,1908,0.6347305389221557
t23_474,229770,4735260,239760,4745250,2114,0.7032601463739189
t23_475,229770,4745250,239760,4755240,1434,0.47704590818363274
t23_476,229770,4755240,239760,4765230,2136,0.7105788423153693
t23_477,229770,4765230,239760,4775220,2420,0.8050565535595475
t23_478,229770,4775220,239760,4785210,2518,0.8376580172987359
t23_479,229770,4785210,239760,4795200,2136,0.7105788423153693
t23_480,229770,4795200,239760,4805190,2210,0.7351962741184298
t23_481,229770,4805190,239760,4815180,2626,0.8735861610113107
t23_482,229770,4815180,239760,4825170,2101,0.6989354624085163
t23_483,229770,4825170,239760,4835160,772,0.25681969394544246
t23_484,229770,4835160,239760,4845150,1248,0.4151696606786427
t23_485,229770,4845150,239760,4855140,875,0.291084497671324
t23_486,229770,4855140,239760,4865130,820,0.27278775781769793
t23_487,229770,4865130,239760,4875120,1350,0.4491017964071856
t23_488,229770,4875120,239760,4885110,1660,0.552228875582169
t23_489,229770,4885110,239760,4895100,1534,0.5103127079174984
t23_490,229770,4895100,239760,4905090,935,0.3110445775116434
t23_491,229770,4905090,239760,4915080,1623,0.5399201596806387
t23_492,229770,4915080,239760,4925070,2125,0.7069194943446441
t23_493,229770,4925070,239760,4935060,1748,0.5815036593479708
t23_494,229770,4935060,239760,4945050,2329,0.7747837658017299
t23_495,229770,4945050,239760,4955040,2192,0.729208250166334
t23_496,229770,4955040,239760,4965030,2415,0.8033932135728543
t23_497,229770,4965030,239760,4975020,2249,0.7481703260146374
t23_498,229770,4975020,239760,4985010,2205,0.7335329341317365
t23_499,229770,4985010,239760,4995000,1967,0.6543579507651364
t23_500,229770,4995000,239760,5004990,1956,0.6506986027944112
t23_501,229770,5004990,239760,5014980,2036,0.6773120425815037
t23_502,229770,5014980,239760,5024970,2279,0.7581503659347971
t23_503,229770,5024970,239760,5034960,1875,0.6237524950099801
t23_504,229770,5034960,239760,5044950,1419,0.4720558882235529
t23_505,229770,5044950,239760,5054940,2395,0.7967398536260811
t23_506,229770,5054940,239760,5064930,1432,0.4763805721889554
t23_507,229770,5064930,239760,5074920,658,0.21889554224883567
t23_508,229770,5074920,239760,5084910,627,0.2085828343313373
t23_509,229770,5084910,239760,5094900,1487,0.49467731204258153
t23_510,229770,5094900,239760,5104890,2076,0.6906187624750499
t23_511,229770,5104890,239760,5114880,1808,0.6014637391882901
t23_512,229770,5114880,239760,5124870,2072,0.6892880904856953
t23_513,229770,5124870,239760,5134860,2339,0.7781104457751165
t23_514,229770,5134860,239760,5144850,1967,0.6543579507651364
t23_515,229770,5144850,239760,5154840,1959,0.6516966067864272
t23_516,229770,5154840,239760,5164830,1912,0.6360612109115104
t23_517,229770,5164830,239760,5174820,1795,0.5971390552228876
t23_518,229770,5174820,239760,5184810,1553,0.5166333998669328
t23_519,229770,5184810,239760,5194800,1668,0.5548902195608783
t23_520,229770,5194800,239760,5204790,1193,0.39687292082501663
t23_521,229770,5204790,239760,5214780,1892,0.6294078509647372
t23_522,229770,5214780,239760,5224770,2016,0.6706586826347305
t23_523,229770,5224770,239760,5234760,1515,0.5039920159680639
t23_524,229770,5234760,239760,5244750,1712,0.5695276114437791
t23_525,229770,5244750,239760,5254740,1934,0.6433799068529608
t23_526,229770,5254740,239760,5264730,1836,0.6107784431137725
t23_527,229770,5264730,239760,5274720,1732,0.5761809713905522
t23_528,229770,5274720,239760,5284710,1855,0.6170991350632069
t23_529,229770,5284710,239760,5294700,1994,0.6633399866932801
t23_530,229770,5294700,239760,5304690,1908,0.6347305389221557
t23_531,229770,5304690,239760,5314680,1399,0.46540252827677975
t23_532,229770,5314680,239760,5324670,1488,0.49500998003992014
t23_533,229770,5324670,239760,5334660,588,0.19560878243512975
t23_534,229770,5334660,239760,5344650,1216,0.4045242847638057
t23_535,229770,5344650,239760,5354640,398,0.1324018629407851
t23_536,229770,5354640,239760,5364630,1375,0.457418496340652
t23_537,229770,5364630,239760,5374620,1844,0.6134397870924817
t23_538,229770,5374620,239760,5384610,1934,0.6433799068529608
t23_539,229770,5384610,239760,5394600,2196,0.7305389221556886
t23_540,229770,5394600,239760,5404590,1819,0.6051230871590153
t23_541,229770,5404590,239760,5414580,1818,0.6047904191616766
t23_542,229770,5414580,239760,5424570,2031,0.6756487025948104
t23_543,229770,5424570,239760,5434560,2105,0.7002661343978709
t23_544,229770,5434560,239760,5444550,1819,0.6051230871590153
t23_545,229770,5444550,239760,5454540,1554,0.5169660678642715
t23_546,229770,5454540,239760,5464530,2163,0.719560878243513
t23_547,229770,5464530,239760,5474520,2024,0.6733200266134398
t23_548,229770,5474520,239760,5484510,1349,0.44876912840984695
t23_549,229770,5484510,239760,5494500,2279,0.7581503659347971
t23_550,229770,5494500,239760,5504490,1632,0.5429141716566867
t23_551,229770,5504490,239760,5514480,976,0.32468396540252825
t23_552,229770,5514480,239760,5524470,2355,0.783433133732535
t23_553,229770,5524470,239760,5534460,1939,0.645043246839654
t23_554,229770,5534460,239760,5544450,1696,0.5642049234863606
t23_555,229770,5544450,239760,5554440,2234,0.7431803060545575
t23_556,229770,5554440,239760,5564430,2282,0.759148369926813
t23_557,229770,5564430,239760,5574420,2143,0.7129075182967398
t23_558,229770,5574420,239760,5584410,2106,0.7005988023952096
t23_559,229770,5584410,239760,5594400,1585,0.5272787757817698
t23_560,229770,5594400,239760,5604390,2295,0.7634730538922155
t23_561,229770,5604390,239760,5614380,2154,0.716566866267465
t23_562,229770,5614380,239760,5624370,866,0.2880904856952761
t23_563,229770,5624370,239760,5634360,1963,0.6530272787757818
t23_564,229770,5634360,239760,5644350,1703,0.5665335994677312
t23_565,229770,5644350,239760,5654340,200,0.0665335994677312
t23_566,229770,5654340,239760,5664330,1891,0.6290751829673985
t23_567,229770,5664330,239760,5674320,1489,0.4953426480372588
t23_568,229770,5674320,239760,5684310,1400,0.4657351962741184
t23_569,229770,5684310,239760,5694300,1440,0.47904191616766467
t23_570,229770,5694300,239760,5704290,2081,0.6922821024617432
t23_571,229770,5704290,239760,5714280,1865,0.6204258150365934
t23_572,229770,5714280,239760,5724270,1499,0.4986693280106454
t23_573,229770,5724270,239760,5734260,1377,0.45808383233532934
t23_574,229770,5734260,239760,5744250,855,0.2844311377245509
t23_575,229770,5744250,239760,5754240,1198,0.3985362608117099
t23_576,229770,5754240,239760,5764230,1213,0.40352628077178976
t23_577,229770,5764230,239760,5774220,1283,0.4268130405854957
t23_578,229770,5774220,239760,5784210,1434,0.47704590818363274
t23_579,229770,5784210,239760,5794200,1691,0.5625415834996673
t23_580,229770,5794200,239760,5804190,1613,0.5365934797072521
t23_581,229770,5804190,239760,5814180,1679,0.5585495675316035
t23_582,229770,5814180,239760,5824170,1338,0.44510978043912175
t23_583,229770,5824170,239760,5834160,1171,0.3895542248835662
t23_584,229770,5834160,239760,5844150,1220,0.40585495675316036
t23_585,229770,5844150,239760,5854140,910,0.302727877578177
t23_586,229770,5854140,239760,5864130,1002,0.3333333333333333
t23_587,229770,5864130,239760,5874120,1128,0.37524950099800397
t23_588,229770,5874120,239760,5884110,790,0.26280771789753826
t23_589,229770,5884110,239760,5894100,643,0.2139055222887558
t23_590,229770,5894100,239760,5904090,703,0.23386560212907517
t23_591,229770,5904090,239760,5914080,530,0.1763140385894877
t23_592,229770,5914080,239760,5924070,773,0.2571523619427811
t23_593,229770,5924070,239760,5934060,1462,0.4863606121091151
t23_594,229770,5934060,239760,5944050,521,0.1733200266134398
t23_595,229770,5944050,239760,5954040,420,0.13972055888223553
t23_596,229770,5954040,239760,5964030,307,0.1021290751829674
t23_597,229770,5964030,239760,5974020,362,0.12042581503659348
t23_598,229770,5974020,239760,5984010,865,0.28775781769793746
t23_599,229770,5984010,239760,5994000,932,0.3100465735196274
t23_600,229770,5994000,239760,6003990,784,0.26081170991350633
t23_601,229770,6003990,239760,6013980,1355,0.4507651363938789
t23_602,229770,6013980,239760,6023970,1980,0.6586826347305389
t23_603,229770,6023970,239760,6033960,2109,0.7015968063872255
t23_604,229770,6033960,239760,6043950,2029,0.674983366600133
t23_605,229770,6043950,239760,6053940,1943,0.6463739188290086
t23_606,229770,6053940,239760,6063930,1950,0.6487025948103793
t23_607,229770,6063930,239760,6073920,1934,0.6433799068529608
t23_608,229770,6073920,239760,6083910,1902,0.6327345309381237
t23_609,229770,6083910,239760,6093900,1828,0.6081170991350632
t23_610,229770,6093900,239760,6103890,1466,0.48769128409846974
t23_611,229770,6103890,239760,6113880,1842,0.6127744510978044
t23_612,229770,6113880,239760,6123870,1867,0.6210911510312708
t23_613,229770,6123870,239760,6133860,1286,0.4278110445775116
t23_614,229770,6133860,239760,6143850,1451,0.4827012641383899
t23_615,229770,6143850,239760,6153840,1817,0.604457751164338
t23_616,229770,6153840,239760,6163830,1861,0.6190951430472389
t23_617,229770,6163830,239760,6173820,1734,0.5768463073852296
t23_618,229770,6173820,239760,6183810,1402,0.46640053226879574
t23_619,229770,6183810,239760,6193800,938,0.3120425815036593
t23_620,229770,6193800,239760,6203790,714,0.2375249500998004
t23_621,229770,6203790,239760,6213780,1023,0.3403193612774451
t23_622,229770,6213780,239760,6223770,1802,0.5994677312042581
t23_623,229770,6223770,239760,6233760,1759,0.585163007318696
t23_624,229770,6233760,239760,6243750,811,0.26979374584165006
t23_625,229770,6243750,239760,6253740,102,0.033932135728542916
t23_626,229770,6253740,239760,6263730,8,0.0026613439787092482
t23_661,229770,6603390,239760,6613380,7,0.002328675981370592
t24_395,239760,3946050,249750,3956040,83,0.02761144377910845
t24_396,239760,3956040,249750,3966030,239,0.0795076513639388
t24_398,239760,3976020,249750,3986010,226,0.07518296739853626
t24_399,239760,3986010,249750,3996000,566,0.18829008649367932
t24_400,239760,3996000,249750,4005990,1884,0.626746506986028
t24_401,239760,4005990,249750,4015980,860,0.2860944777112442
t24_402,239760,4015980,249750,4025970,1413,0.47005988023952094
t24_403,239760,4025970,249750,4035960,1441,0.47937458416500334
t24_404,239760,4035960,249750,4045950,1619,0.5385894876912841
t24_405,239760,4045950,249750,4055940,1712,0.5695276114437791
t24_406,239760,4055940,249750,4065930,1528,0.5083166999334664
t24_407,239760,4065930,249750,4075920,770,0.25615435795076513
t24_408,239760,4075920,249750,4085910,1505,0.5006653359946773
t24_409,239760,4085910,249750,4095900,1582,0.5262807717897539
t24_410,239760,4095900,249750,4105890,1134,0.3772455089820359
t24_411,239760,4105890,249750,4115880,1760,0.5854956753160346
t24_412,239760,4115880,249750,4125870,1606,0.5342648037258816
t24_413,239760,4125870,249750,4135860,1594,0.5302727877578177
t24_414,239760,4135860,249750,4145850,1790,0.5954757152361942
t24_415,239760,4145850,249750,4155840,1678,0.5582168995342648
t24_416,239760,4155840,249750,4165830,1448,0.48170326014637393
t24_417,239760,4165830,249750,4175820,1505,0.5006653359946773
t24_418,239760,4175820,249750,4185810,1293,0.4301397205588822
t24_419,239760,4185810,249750,4195800,1907,0.634397870924817
t24_420,239760,4195800,249750,4205790,2596,0.863606121091151
t24_421,239760,4205790,249750,4215780,2664,0.8862275449101796
t24_422,239760,4215780,249750,4225770,1747,0.5811709913506321
t24_423,239760,4225770,249750,4235760,1530,0.5089820359281437
t24_424,239760,4235760,249750,4245750,401,0.13339986693280106
t24_425,239760,4245750,249750,4255740,908,0.30206254158349966
t24_426,239760,4255740,249750,4265730,2947,0.9803725881570193
t24_427,239760,4265730,249750,4275720,1558,0.5182967398536261
t24_428,239760,4275720,249750,4285710,2067,0.687624750499002
t24_429,239760,4285710,249750,4295700,2528,0.8409846972721224
t24_430,239760,4295700,249750,4305690,2314,0.7697937458416501
t24_431,239760,4305690,249750,4315680,2379,0.7914171656686627
t24_432,239760,4315680,249750,4325670,1097,0.36493679308050564
t24_433,239760,4325670,249750,4335660,1327,0.44145043246839655
t24_434,239760,4335660,249750,4345650,1534,0.5103127079174984
t24_435,239760,4345650,249750,4355640,2737,0.9105123087159015
t24_436,239760,4355640,249750,4365630,1911,0.6357285429141717
t24_437,239760,4365630,249750,4375620,1219,0.4055222887558217
t24_438,239760,4375620,249750,4385610,402,0.13373253493013973
t24_459,239760,4585410,249750,4595400,9,0.0029940119760479044
t24_462,239760,4615380,249750,4625370,294,0.09780439121756487
t24_463,239760,4625370,249750,4635360,998,0.3320026613439787
t24_464,239760,4635360,249750,4645350,2270,0.7551563539587491
t24_465,239760,4645350,249750,4655340,1674,0.5568862275449101
t24_466,239760,4655340,249750,4665330,1710,0.5688622754491018
t24_467,239760,4665330,249750,4675320,1094,0.3639387890884897
t24_468,239760,4675320,249750,4685310,453,0.1506986027944112
t24_469,239760,4685310,249750,4695300,46,0.015302727877578177
t24_470,239760,4695300,249750,4705290,35,0.011643379906852961
t24_471,239760,4705290,249750,4715280,230,0.07651363938789088
t24_472,239760,4715280,249750,4725270,480,0.1596806387225549
t24_473,239760,4725270,249750,4735260,523,0.1739853626081171
t24_474,239760,4735260,249750,4745250,2494,0.8296739853626082
t24_475,239760,4745250,249750,4755240,1440,0.47904191616766467
t24_476,239760,4755240,249750,4765230,1924,0.6400532268795742
t24_477,239760,4765230,249750,4775220,2247,0.7475049900199601
t24_478,239760,4775220,249750,4785210,2443,0.8127079174983367
t24_479,239760,4785210,249750,4795200,1974,0.656686626746507
t24_480,239760,4795200,249750,4805190,1442,0.479707252162342
t24_481,239760,4805190,249750,4815180,1403,0.4667332002661344
t24_482,239760,4815180,249750,4825170,779,0.25914836992681306
t24_483,239760,4825170,249750,4835160,1076,0.3579507651363939
t24_484,239760,4835160,249750,4845150,1274,0.42381902860944776
t24_485,239760,4845150,249750,4855140,1367,0.4547571523619428
t24_486,239760,4855140,249750,4865130,592,0.19693945442448438
t24_487,239760,4865130,249750,4875120,1239,0.4121756487025948
t24_488,239760,4875120,249750,4885110,2272,0.7558216899534265
t24_489,239760,4885110,249750,4895100,1259,0.41882900864936795
t24_490,239760,4895100,249750,4905090,1008,0.33532934131736525
t24_491,239760,4905090,249750,4915080,1876,0.6240851630073186
t24_492,239760,4915080,249750,4925070,1558,0.5182967398536261
t24_493,239760,4925070,249750,4935060,1995,0.6636726546906188
t24_494,239760,4935060,249750,4945050,2125,0.7069194943446441
t24_495,239760,4945050,249750,4955040,1749,0.5818363273453094
t24_496,239760,4955040,249750,4965030,2242,0.7458416500332667
t24_497,239760,4965030,249750,4975020,1741,0.5791749833666001
t24_498,239760,4975020,249750,4985010,1979,0.6583499667332002
t24_499,239760,4985010,249750,4995000,2041,0.6789753825681969
t24_500,239760,4995000,249750,5004990,2207,0.7341982701264138
t24_501,239760,5004990,249750,5014980,2123,0.7062541583499667
t24_502,239760,5014980,249750,5024970,2165,0.7202262142381903
t24_503,239760,5024970,249750,5034960,1869,0.6217564870259481
t24_504,239760,5034960,249750,5044950,2218,0.737857618097139
t24_505,239760,5044950,249750,5054940,1927,0.6410512308715901
t24_506,239760,5054940,249750,5064930,1487,0.49467731204258153
t24_507,239760,5064930,249750,5074920,1713,0.5698602794411177
t24_508,239760,5074920,249750,5084910,1760,0.5854956753160346
t24_509,239760,5084910,249750,5094900,1556,0.5176314038589488
t24_510,239760,5094900,249750,5104890,1978,0.6580172987358616
t24_511,239760,5104890,249750,5114880,2456,0.8170326014637392
t24_512,239760,5114880,249750,5124870,2226,0.7405189620758483
t24_513,239760,5124870,249750,5134860,1869,0.6217564870259481
t24_514,239760,5134860,249750,5144850,1492,0.4963406520292748
t24_515,239760,5144850,249750,5154840,1937,0.6443779108449768
t24_516,239760,5154840,249750,5164830,2237,0.7441783100465735
t24_517,239760,5164830,249750,5174820,1822,0.6061210911510313
t24_518,239760,5174820,249750,5184810,2020,0.6719893546240852
t24_519,239760,5184810,249750,5194800,1585,0.5272787757817698
t24_520,239760,5194800,249750,5204790,1755,0.5838323353293413
t24_521,239760,5204790,249750,5214780,1457,0.4846972721224218
t24_522,239760,5214780,249750,5224770,1804,0.6001330671989354
t24_523,239760,5224770,249750,5234760,1616,0.5375914836992681
t24_524,239760,5234760,249750,5244750,1655,0.5505655355954757
t24_525,239760,5244750,249750,5254740,684,0.2275449101796407
t24_526,239760,5254740,249750,5264730,664,0.2208915502328676
t24_527,239760,5264730,249750,5274720,369,0.12275449101796407
t24_528,239760,5274720,249750,5284710,904,0.30073186959414505
t24_529,239760,5284710,249750,5294700,1853,0.6164337990685296
t24_530,239760,5294700,249750,5304690,899,0.2990685296074518
t24_531,239760,5304690,249750,5314680,302,0.10046573519627412
t24_532,239760,5314680,249750,5324670,1,0.00033266799733865603
t24_533,239760,5324670,249750,5334660,218,0.07252162341982701
t24_534,239760,5334660,249750,5344650,1660,0.552228875582169
t24_535,239760,5344650,249750,5354640,1330,0.4424484364604125
t24_536,239760,5354640,249750,5364630,2197,0.7308715901530273
t24_537,239760,5364630,249750,5374620,2206,0.7338656021290751
t24_538,239760,5374620,249750,5384610,2213,0.7361942781104458
t24_539,239760,5384610,249750,5394600,2164,0.7198935462408517
t24_540,239760,5394600,249750,5404590,1768,0.5881570192947438
t24_541,239760,5404590,249750,5414580,2007,0.6676646706586826
t24_542,239760,5414580,249750,5424570,1888,0.6280771789753826
t24_543,239760,5424570,249750,5434560,2180,0.7252162341982701
t24_544,239760,5434560,249750,5444550,1773,0.5898203592814372
t24_545,239760,5444550,249750,5454540,1917,0.6377245508982036
t24_546,239760,5454540,249750,5464530,2252,0.7491683300066534
t24_547,239760,5464530,249750,5474520,2181,0.7255489021956087
t24_548,239760,5474520,249750,5484510,1947,0.6477045908183633
t24_549,239760,5484510,249750,5494500,2192,0.729208250166334
t24_550,239760,5494500,249750,5504490,2200,0.7318695941450433
t24_551,239760,5504490,249750,5514480,1845,0.6137724550898204
t24_552,239760,5514480,249750,5524470,2075,0.6902860944777113
t24_553,239760,5524470,249750,5534460,2012,0.669328010645376
t24_554,239760,5534460,249750,5544450,1571,0.5226214238190287
t24_555,239760,5544450,249750,5554440,2101,0.6989354624085163
t24_556,239760,5554440,249750,5564430,2283,0.7594810379241517
t24_557,239760,5564430,249750,5574420,1921,0.6390552228875582
t24_558,239760,5574420,249750,5584410,1805,0.6004657351962741
t24_559,239760,5584410,249750,5594400,1898,0.6314038589487692
t24_560,239760,5594400,249750,5604390,2324,0.7731204258150366
t24_561,239760,5604390,249750,5614380,2069,0.6882900864936793
t24_562,239760,5614380,249750,5624370,2072,0.6892880904856953
t24_563,239760,5624370,249750,5634360,1048,0.3486360612109115
t24_564,239760,5634360,249750,5644350,1970,0.6553559547571524
t24_565,239760,5644350,249750,5654340,1500,0.499001996007984
t24_566,239760,5654340,249750,5664330,2329,0.7747837658017299
t24_567,239760,5664330,249750,5674320,1519,0.5053226879574185
t24_568,239760,5674320,249750,5684310,2043,0.6796407185628742
t24_569,239760,5684310,249750,5694300,1611,0.5359281437125748
t24_570,239760,5694300,249750,5704290,2338,0.7777777777777778
t24_571,239760,5704290,249750,5714280,2062,0.6859614105123087
t24_572,239760,5714280,249750,5724270,2088,0.6946107784431138
t24_573,239760,5724270,249750,5734260,2147,0.7142381902860945
t24_574,239760,5734260,249750,5744250,1459,0.48536260811709914
t24_575,239760,5744250,249750,5754240,1528,0.5083166999334664
t24_576,239760,5754240,249750,5764230,1985,0.6603459747172322
t24_577,239760,5764230,249750,5774220,1999,0.6650033266799734
t24_578,239760,5774220,249750,5784210,1897,0.6310711909514305
t24_579,239760,5784210,249750,5794200,2040,0.6786427145708582
t24_580,239760,5794200,249750,5804190,2006,0.667332002661344
t24_581,239760,5804190,249750,5814180,2010,0.6686626746506986
t24_582,239760,5814180,249750,5824170,1777,0.5911510312707917
t24_583,239760,5824170,249750,5834160,1667,0.5545575515635396
t24_584,239760,5834160,249750,5844150,1654,0.550232867598137
t24_585,239760,5844150,249750,5854140,1569,0.5219560878243513
t24_586,239760,5854140,249750,5864130,1506,0.500998003992016
t24_587,239760,5864130,249750,5874120,1144,0.3805721889554225
t24_588,239760,5874120,249750,5884110,1119,0.3722554890219561
t24_589,239760,5884110,249750,5894100,1269,0.4221556886227545
t24_590,239760,5894100,249750,5904090,1138,0.37857618097139056
t24_591,239760,5904090,249750,5914080,866,0.2880904856952761
t24_592,239760,5914080,249750,5924070,1247,0.4148369926813041
t24_593,239760,5924070,249750,5934060,677,0.22521623419827014
t24_594,239760,5934060,249750,5944050,380,0.1264138389886893
t24_595,239760,5944050,249750,5954040,358,0.11909514304723885
t24_596,239760,5954040,249750,5964030,456,0.15169660678642716
t24_597,239760,5964030,249750,5974020,284,0.09447771124417831
t24_598,239760,5974020,249750,5984010,692,0.23020625415834997
t24_599,239760,5984010,249750,5994000,730,0.2428476380572189
t24_600,239760,5994000,249750,6003990,733,0.24384564204923487
t24_601,239760,6003990,249750,6013980,1052,0.3499667332002661
t24_602,239760,6013980,249750,6023970,1511,0.5026613439787092
t24_603,239760,6023970,249750,6033960,1396,0.4644045242847638
t24_604,239760,6033960,249750,6043950,1335,0.4441117764471058
t24_605,239760,6043950,249750,6053940,1814,0.603459747172322
t24_606,239760,6053940,249750,6063930,1533,0.5099800399201597
t24_607,239760,6063930,249750,6073920,1620,0.5389221556886228
t24_608,239760,6073920,249750,6083910,1475,0.4906852960745176
t24_609,239760,6083910,249750,6093900,1710,0.5688622754491018
t24_610,239760,6093900,249750,6103890,2072,0.6892880904856953
t24_611,239760,6103890,249750,6113880,2115,0.7035928143712575
t24_612,239760,6113880,249750,6123870,1957,0.6510312707917498
t24_613,239760,6123870,249750,6133860,1640,0.5455755156353959
t24_614,239760,6133860,249750,6143850,1750,0.582168995342648
t24_615,239760,6143850,249750,6153840,2066,0.6872920825016633
t24_616,239760,6153840,249750,6163830,2114,0.7032601463739189
t24_617,239760,6163830,249750,6173820,2116,0.7039254823685961
t24_618,239760,6173820,249750,6183810,1985,0.6603459747172322
t24_619,239760,6183810,249750,6193800,1864,0.6200931470392548
t24_620,239760,6193800,249750,6203790,1634,0.543579507651364
t24_621,239760,6203790,249750,6213780,1914,0.6367265469061876
t24_622,239760,6213780,249750,6223770,2015,0.6703260146373918
t24_623,239760,6223770,249750,6233760,2003,0.666333998669328
t24_624,239760,6233760,249750,6243750,1854,0.6167664670658682
t24_625,239760,6243750,249750,6253740,1439,0.478709248170326
t24_626,239760,6253740,249750,6263730,833,0.27711244178310046
t24_630,239760,6293700,249750,6303690,41,0.013639387890884896
t24_631,239760,6303690,249750,6313680,8,0.0026613439787092482
t24_632,239760,6313680,249750,6323670,46,0.015302727877578177
t24_633,239760,6323670,249750,6333660,446,0.1483699268130406
t24_634,239760,6333660,249750,6343650,72,0.023952095808383235
t24_653,239760,6523470,249750,6533460,4,0.0013306719893546241
t24_654,239760,6533460,249750,6543450,202,0.06719893546240852
t24_655,239760,6543450,249750,6553440,653,0.21723220226214238
t24_656,239760,6553440,249750,6563430,698,0.2322022621423819
t24_657,239760,6563430,249750,6573420,623,0.2072521623419827
t24_658,239760,6573420,249750,6583410,1229,0.40884896872920823
t24_659,239760,6583410,249750,6593400,1618,0.5382568196939455
t24_660,239760,6593400,249750,6603390,1771,0.5891550232867598
t24_661,239760,6603390,249750,6613380,1973,0.6563539587491684
t24_662,239760,6613380,249750,6623370,1750,0.582168995342648
t24_663,239760,6623370,249750,6633360,1587,0.5279441117764471
t24_664,239760,6633360,249750,6643350,1368,0.4550898203592814
t24_665,239760,6643350,249750,6653340,601,0.19993346640053228
t25_397,249750,3966030,259740,3976020,3,0.000998003992015968
t25_398,249750,3976020,259740,3986010,101,0.03359946773120426
t25_399,249750,3986010,259740,3996000,224,0.07451763140385895
t25_400,249750,3996000,259740,4005990,1793,0.5964737192282102
t25_401,249750,4005990,259740,4015980,1816,0.6041250831669993
t25_402,249750,4015980,259740,4025970,1570,0.52228875582169
t25_403,249750,4025970,259740,4035960,963,0.3203592814371258
t25_404,249750,4035960,259740,4045950,817,0.271789753825682
t25_405,249750,4045950,259740,4055940,977,0.3250166333998669
t25_406,249750,4055940,259740,4065930,977,0.3250166333998669
t25_407,249750,4065930,259740,4075920,1577,0.5246174318030605
t25_408,249750,4075920,259740,4085910,2443,0.8127079174983367
t25_409,249750,4085910,259740,4095900,2115,0.7035928143712575
t25_410,249750,4095900,259740,4105890,2287,0.7608117099135063
t25_411,249750,4105890,259740,4115880,1809,0.6017964071856288
t25_412,249750,4115880,259740,4125870,703,0.23386560212907517
t25_413,249750,4125870,259740,4135860,1542,0.5129740518962076
t25_414,249750,4135860,259740,4145850,1458,0.48502994011976047
t25_415,249750,4145850,259740,4155840,985,0.3276779773785762
