tile_id,xmin,ymin,xmax,ymax
t26_580,259740,5794200,269730,5804190
t26_584,259740,5834160,269730,5844150
t26_585,259740,5844150,269730,5854140
t26_589,259740,5884110,269730,5894100
t26_590,259740,5894100,269730,5904090
t26_594,259740,5934060,269730,5944050
t26_595,259740,5944050,269730,5954040
t26_599,259740,5984010,269730,5994000
t26_600,259740,5994000,269730,6003990
t26_604,259740,6033960,269730,6043950
t26_605,259740,6043950,269730,6053940
t26_609,259740,6083910,269730,6093900
t26_610,259740,6093900,269730,6103890
t26_614,259740,6133860,269730,6143850
t26_615,259740,6143850,269730,6153840
t26_619,259740,6183810,269730,6193800
t26_620,259740,6193800,269730,6203790
t26_624,259740,6233760,269730,6243750
t26_625,259740,6243750,269730,6253740
t26_629,259740,6283710,269730,6293700
t26_630,259740,6293700,269730,6303690
t26_634,259740,6333660,269730,6343650
t26_635,259740,6343650,269730,6353640
t26_640,259740,6393600,269730,6403590
t26_642,259740,6413580,269730,6423570
t26_646,259740,6453540,269730,6463530
t26_647,259740,6463530,269730,6473520
t26_651,259740,6503490,269730,6513480
t26_652,259740,6513480,269730,6523470
t26_656,259740,6553440,269730,6563430
t26_657,259740,6563430,269730,6573420
t26_661,259740,6603390,269730,6613380
t26_662,259740,6613380,269730,6623370
t26_666,259740,6653340,269730,6663330
t27_396,269730,3956040,279720,3966030
t27_400,269730,3996000,279720,4005990
t27_401,269730,4005990,279720,4015980
t27_405,269730,4045950,279720,4055940
t27_406,269730,4055940,279720,4065930
t27_410,269730,4095900,279720,4105890
t27_411,269730,4105890,279720,4115880
t27_415,269730,4145850,279720,4155840
t27_416,269730,4155840,279720,4165830
t27_420,269730,4195800,279720,4205790
t27_421,269730,4205790,279720,4215780
t27_425,269730,4245750,279720,4255740
t27_426,269730,4255740,279720,4265730
t27_431,269730,4305690,279720,4315680
t27_432,269730,4315680,279720,4325670
t27_475,269730,4745250,279720,4755240
t27_476,269730,4755240,279720,4765230
t27_480,269730,4795200,279720,4805190
t27_481,269730,4805190,279720,4815180
t27_485,269730,4845150,279720,4855140
t27_486,269730,4855140,279720,4865130
t27_490,269730,4895100,279720,4905090
t27_491,269730,4905090,279720,4915080
t27_495,269730,4945050,279720,4955040
t27_496,269730,4955040,279720,4965030
t27_500,269730,4995000,279720,5004990
t27_501,269730,5004990,279720,5014980
t27_506,269730,5054940,279720,5064930
t27_507,269730,5064930,279720,5074920
t27_511,269730,5104890,279720,5114880
t27_512,269730,5114880,279720,5124870
t27_516,269730,5154840,279720,5164830
t27_517,269730,5164830,279720,5174820
t27_533,269730,5324670,279720,5334660
t27_534,269730,5334660,279720,5344650
t27_553,269730,5524470,279720,5534460
t27_554,269730,5534460,279720,5544450
t27_559,269730,5584410,279720,5594400
t27_560,269730,5594400,279720,5604390
t27_564,269730,5634360,279720,5644350
t27_565,269730,5644350,279720,5654340
t27_569,269730,5684310,279720,5694300
t27_570,269730,5694300,279720,5704290
t27_574,269730,5734260,279720,5744250
t27_575,269730,5744250,279720,5754240
t27_579,269730,5784210,279720,5794200
t27_580,269730,5794200,279720,5804190
t27_584,269730,5834160,279720,5844150
t27_585,269730,5844150,279720,5854140
t27_589,269730,5884110,279720,5894100
t27_590,269730,5894100,279720,5904090
t27_594,269730,5934060,279720,5944050
t27_595,269730,5944050,279720,5954040
t27_599,269730,5984010,279720,5994000
t27_600,269730,5994000,279720,6003990
t27_604,269730,6033960,279720,6043950
t27_605,269730,6043950,279720,6053940
t27_609,269730,6083910,279720,6093900
t27_610,269730,6093900,279720,6103890
t27_614,269730,6133860,279720,6143850
t27_615,269730,6143850,279720,6153840
t27_619,269730,6183810,279720,6193800
t27_620,269730,6193800,279720,6203790
t27_624,269730,6233760,279720,6243750
t27_625,269730,6243750,279720,6253740
t27_629,269730,6283710,279720,6293700
t27_630,269730,6293700,279720,6303690
t27_634,269730,6333660,279720,6343650
t27_635,269730,6343650,279720,6353640
t27_639,269730,6383610,279720,6393600
t27_640,269730,6393600,279720,6403590
t27_644,269730,6433560,279720,6443550
t27_645,269730,6443550,279720,6453540
t27_649,269730,6483510,279720,6493500
t27_650,269730,6493500,279720,6503490
t27_654,269730,6533460,279720,6543450
t27_655,269730,6543450,279720,6553440
t27_659,269730,6583410,279720,6593400
t27_660,269730,6593400,279720,6603390
t27_664,269730,6633360,279720,6643350
t27_665,269730,6643350,279720,6653340
t28_397,279720,3966030,289710,3976020
t28_398,279720,3976020,289710,3986010
t28_402,279720,4015980,289710,4025970
t28_403,279720,4025970,289710,4035960
t28_407,279720,4065930,289710,4075920
t28_408,279720,4075920,289710,4085910
t28_412,279720,4115880,289710,4125870
t28_413,279720,4125870,289710,4135860
t28_417,279720,4165830,289710,4175820
t28_418,279720,4175820,289710,4185810
t28_422,279720,4215780,289710,4225770
t28_423,279720,4225770,289710,4235760
t28_477,279720,4765230,289710,4775220
t28_478,279720,4775220,289710,4785210
t28_484,279720,4835160,289710,4845150
t28_485,279720,4845150,289710,4855140
t28_489,279720,4885110,289710,4895100
t28_490,279720,4895100,289710,4905090
t28_494,279720,4935060,289710,4945050
t28_495,279720,4945050,289710,4955040
t28_499,279720,4985010,289710,4995000
t28_500,279720,4995000,289710,5004990
t28_505,279720,5044950,289710,5054940
t28_506,279720,5054940,289710,5064930
t28_513,279720,5124870,289710,5134860
t28_514,279720,5134860,289710,5144850
t28_561,279720,5604390,289710,5614380
t28_562,279720,5614380,289710,5624370
t28_566,279720,5654340,289710,5664330
t28_567,279720,5664330,289710,5674320
t28_571,279720,5704290,289710,5714280
t28_572,279720,5714280,289710,5724270
t28_576,279720,5754240,289710,5764230
t28_577,279720,5764230,289710,5774220
t28_581,279720,5804190,289710,5814180
t28_582,279720,5814180,289710,5824170
t28_586,279720,5854140,289710,5864130
t28_587,279720,5864130,289710,5874120
t28_591,279720,5904090,289710,5914080
t28_592,279720,5914080,289710,5924070
t28_596,279720,5954040,289710,5964030
t28_597,279720,5964030,289710,5974020
t28_601,279720,6003990,289710,6013980
t28_602,279720,6013980,289710,6023970
t28_606,279720,6053940,289710,6063930
t28_607,279720,6063930,289710,6073920
t28_611,279720,6103890,289710,6113880
t28_612,279720,6113880,289710,6123870
t28_616,279720,6153840,289710,6163830
t28_617,279720,6163830,289710,6173820
t28_621,279720,6203790,289710,6213780
t28_622,279720,6213780,289710,6223770
t28_626,279720,6253740,289710,6263730
t28_627,279720,6263730,289710,6273720
t28_631,279720,6303690,289710,6313680
t28_632,279720,6313680,289710,6323670
t28_636,279720,6353640,289710,6363630
t28_637,279720,6363630,289710,6373620
t28_641,279720,6403590,289710,6413580
t28_642,279720,6413580,289710,6423570
t28_646,279720,6453540,289710,6463530
t28_647,279720,6463530,289710,6473520
t28_651,279720,6503490,289710,6513480
t28_652,279720,6513480,289710,6523470
t28_656,279720,6553440,289710,6563430
t28_657,279720,6563430,289710,6573420
t28_661,279720,6603390,289710,6613380
t28_662,279720,6613380,289710,6623370
t28_666,279720,6653340,289710,6663330
t28_667,279720,6663330,289710,6673320
t29_399,289710,3986010,299700,3996000
t29_400,289710,3996000,299700,4005990
t29_404,289710,4035960,299700,4045950
t29_405,289710,4045950,299700,4055940
t29_409,289710,4085910,299700,4095900
t29_410,289710,4095900,299700,4105890
t29_414,289710,4135860,299700,4145850
t29_415,289710,4145850,299700,4155840
t29_419,289710,4185810,299700,4195800
t29_420,289710,4195800,299700,4205790
t29_424,289710,4235760,299700,4245750
t29_425,289710,4245750,299700,4255740
t29_484,289710,4835160,299700,4845150
t29_487,289710,4865130,299700,4875120
t29_492,289710,4915080,299700,4925070
t29_496,289710,4955040,299700,4965030
t29_500,289710,4995000,299700,5004990
t29_501,289710,5004990,299700,5014980
t29_506,289710,5054940,299700,5064930
t29_507,289710,5064930,299700,5074920
t29_564,289710,5634360,299700,5644350
t29_565,289710,5644350,299700,5654340
t29_569,289710,5684310,299700,5694300
t29_570,289710,5694300,299700,5704290
t29_574,289710,5734260,299700,5744250
t29_575,289710,5744250,299700,5754240
t29_579,289710,5784210,299700,5794200
t29_580,289710,5794200,299700,5804190
t29_584,289710,5834160,299700,5844150
t29_585,289710,5844150,299700,5854140
t29_589,289710,5884110,299700,5894100
t29_590,289710,5894100,299700,5904090
t29_594,289710,5934060,299700,5944050
t29_595,289710,5944050,299700,5954040
t29_599,289710,5984010,299700,5994000
t29_600,289710,5994000,299700,6003990
t29_604,289710,6033960,299700,6043950
t29_605,289710,6043950,299700,6053940
t29_609,289710,6083910,299700,6093900
t29_610,289710,6093900,299700,6103890
t29_614,289710,6133860,299700,6143850
t29_615,289710,6143850,299700,6153840
t29_619,289710,6183810,299700,6193800
t29_620,289710,6193800,299700,6203790
t29_624,289710,6233760,299700,6243750
t29_625,289710,6243750,299700,6253740
t29_629,289710,6283710,299700,6293700
t29_630,289710,6293700,299700,6303690
t29_634,289710,6333660,299700,6343650
t29_635,289710,6343650,299700,6353640
t29_639,289710,6383610,299700,6393600
t29_640,289710,6393600,299700,6403590
t29_644,289710,6433560,299700,6443550
t29_645,289710,6443550,299700,6453540
t29_649,289710,6483510,299700,6493500
t29_650,289710,6493500,299700,6503490
t29_654,289710,6533460,299700,6543450
t29_655,289710,6543450,299700,6553440
t29_659,289710,6583410,299700,6593400
t29_660,289710,6593400,299700,6603390
t29_664,289710,6633360,299700,6643350
t29_665,289710,6643350,299700,6653340
t30_394,299700,3936060,309690,3946050
t30_395,299700,3946050,309690,3956040
t30_399,299700,3986010,309690,3996000
t30_400,299700,3996000,309690,4005990
t30_404,299700,4035960,309690,4045950
t30_405,299700,4045950,309690,4055940
t30_409,299700,4085910,309690,4095900
t30_410,299700,4095900,309690,4105890
t30_414,299700,4135860,309690,4145850
t30_415,299700,4145850,309690,4155840
t30_419,299700,4185810,309690,4195800
t30_420,299700,4195800,309690,4205790
t30_496,299700,4955040,309690,4965030
t30_497,299700,4965030,309690,4975020
t30_501,299700,5004990,309690,5014980
t30_504,299700,5034960,309690,5044950
t30_508,299700,5074920,309690,5084910
t30_570,299700,5694300,309690,5704290
t30_574,299700,5734260,309690,5744250
t30_575,299700,5744250,309690,5754240
t30_579,299700,5784210,309690,5794200
t30_580,299700,5794200,309690,5804190
t30_584,299700,5834160,309690,5844150
t30_585,299700,5844150,309690,5854140
t30_589,299700,5884110,309690,5894100
t30_590,299700,5894100,309690,5904090
t30_594,299700,5934060,309690,5944050
t30_595,299700,5944050,309690,5954040
t30_599,299700,5984010,309690,5994000
t30_600,299700,5994000,309690,6003990
t30_604,299700,6033960,309690,6043950
t30_605,299700,6043950,309690,6053940
t30_609,299700,6083910,309690,6093900
t30_610,299700,6093900,309690,6103890
t30_614,299700,6133860,309690,6143850
t30_615,299700,6143850,309690,6153840
t30_619,299700,6183810,309690,6193800
t30_620,299700,6193800,309690,6203790
t30_624,299700,6233760,309690,6243750
t30_625,299700,6243750,309690,6253740
t30_629,299700,6283710,309690,6293700
t30_630,299700,6293700,309690,6303690
t30_634,299700,6333660,309690,6343650
t30_635,299700,6343650,309690,6353640
t30_639,299700,6383610,309690,6393600
t30_640,299700,6393600,309690,6403590
t30_644,299700,6433560,309690,6443550
t30_645,299700,6443550,309690,6453540
t30_649,299700,6483510,309690,6493500
t30_650,299700,6493500,309690,6503490
t30_654,299700,6533460,309690,6543450
t30_655,299700,6543450,309690,6553440
t30_659,299700,6583410,309690,6593400
t30_660,299700,6593400,309690,6603390
t30_664,299700,6633360,309690,6643350
t30_665,299700,6643350,309690,6653340
t31_394,309690,3936060,319680,3946050
t31_395,309690,3946050,319680,3956040
t31_399,309690,3986010,319680,3996000
t31_400,309690,3996000,319680,4005990
t31_404,309690,4035960,319680,4045950
t31_405,309690,4045950,319680,4055940
t31_409,309690,4085910,319680,4095900
t31_410,309690,4095900,319680,4105890
t31_415,309690,4145850,319680,4155840
t31_416,309690,4155840,319680,4165830
t31_420,309690,4195800,319680,4205790
t31_421,309690,4205790,319680,4215780
t31_498,309690,4975020,319680,4985010
t31_499,309690,4985010,319680,4995000
t31_507,309690,5064930,319680,5074920
t31_508,309690,5074920,319680,5084910
t31_573,309690,5724270,319680,5734260
t31_574,309690,5734260,319680,5744250
t31_578,309690,5774220,319680,5784210
t31_579,309690,5784210,319680,5794200
t31_585,309690,5844150,319680,5854140
t31_588,309690,5874120,319680,5884110
t31_593,309690,5924070,319680,5934060
t31_594,309690,5934060,319680,5944050
t31_598,309690,5974020,319680,5984010
t31_599,309690,5984010,319680,5994000
t31_603,309690,6023970,319680,6033960
t31_604,309690,6033960,319680,6043950
t31_608,309690,6073920,319680,6083910
t31_609,309690,6083910,319680,6093900
t31_613,309690,6123870,319680,6133860
t31_614,309690,6133860,319680,6143850
t31_618,309690,6173820,319680,6183810
t31_619,309690,6183810,319680,6193800
t31_623,309690,6223770,319680,6233760
t31_624,309690,6233760,319680,6243750
t31_628,309690,6273720,319680,6283710
t31_629,309690,6283710,319680,6293700
t31_633,309690,6323670,319680,6333660
t31_634,309690,6333660,319680,6343650
t31_638,309690,6373620,319680,6383610
t31_639,309690,6383610,319680,6393600
t31_643,309690,6423570,319680,6433560
t31_644,309690,6433560,319680,6443550
t31_648,309690,6473520,319680,6483510
t31_649,309690,6483510,319680,6493500
t31_653,309690,6523470,319680,6533460
t31_654,309690,6533460,319680,6543450
t31_658,309690,6573420,319680,6583410
t31_659,309690,6583410,319680,6593400
t31_663,309690,6623370,319680,6633360
t31_664,309690,6633360,319680,6643350
t32_393,319680,3926070,329670,3936060
t32_394,319680,3936060,329670,3946050
t32_398,319680,3976020,329670,3986010
t32_399,319680,3986010,329670,3996000
t32_403,319680,4025970,329670,4035960
t32_404,319680,4035960,329670,4045950
t32_408,319680,4075920,329670,4085910
t32_409,319680,4085910,329670,4095900
t32_415,319680,4145850,329670,4155840
t32_416,319680,4155840,329670,4165830
t32_420,319680,4195800,329670,4205790
t32_421,319680,4205790,329670,4215780
t32_505,319680,5044950,329670,5054940
t32_506,319680,5054940,329670,5064930
t32_572,319680,5714280,329670,5724270
t32_573,319680,5724270,329670,5734260
t32_577,319680,5764230,329670,5774220
t32_578,319680,5774220,329670,5784210
t32_598,319680,5974020,329670,5984010
t32_599,319680,5984010,329670,5994000
t32_603,319680,6023970,329670,6033960
t32_604,319680,6033960,329670,6043950
t32_608,319680,6073920,329670,6083910
t32_609,319680,6083910,329670,6093900
t32_613,319680,6123870,329670,6133860
t32_614,319680,6133860,329670,6143850
t32_618,319680,6173820,329670,6183810
t32_619,319680,6183810,329670,6193800
t32_623,319680,6223770,329670,6233760
t32_624,319680,6233760,329670,6243750
t32_628,319680,6273720,329670,6283710
t32_629,319680,6283710,329670,6293700
t32_633,319680,6323670,329670,6333660
t32_634,319680,6333660,329670,6343650
t32_638,319680,6373620,329670,6383610
t32_639,319680,6383610,329670,6393600
t32_643,319680,6423570,329670,6433560
t32_644,319680,6433560,329670,6443550
t32_648,319680,6473520,329670,6483510
t32_649,319680,6483510,329670,6493500
t32_653,319680,6523470,329670,6533460
t32_654,319680,6533460,329670,6543450
t32_658,319680,6573420,329670,6583410
t32_659,319680,6583410,329670,6593400
t32_663,319680,6623370,329670,6633360
t32_664,319680,6633360,329670,6643350
t33_393,329670,3926070,339660,3936060
t33_394,329670,3936060,339660,3946050
t33_398,329670,3976020,339660,3986010
t33_399,329670,3986010,339660,3996000
t33_403,329670,4025970,339660,4035960
t33_404,329670,4035960,339660,4045950
t33_408,329670,4075920,339660,4085910
t33_409,329670,4085910,339660,4095900
t33_415,329670,4145850,339660,4155840
t33_416,329670,4155840,339660,4165830
t33_420,329670,4195800,339660,4205790
t33_421,329670,4205790,339660,4215780
t33_506,329670,5054940,339660,5064930
t33_507,329670,5064930,339660,5074920
t33_574,329670,5734260,339660,5744250
t33_597,329670,5964030,339660,5974020
t33_601,329670,6003990,339660,6013980
t33_602,329670,6013980,339660,6023970
t33_606,329670,6053940,339660,6063930
t33_607,329670,6063930,339660,6073920
t33_611,329670,6103890,339660,6113880
t33_612,329670,6113880,339660,6123870
t33_616,329670,6153840,339660,6163830
t33_617,329670,6163830,339660,6173820
t33_621,329670,6203790,339660,6213780
t33_622,329670,6213780,339660,6223770
t33_626,329670,6253740,339660,6263730
t33_627,329670,6263730,339660,6273720
t33_631,329670,6303690,339660,6313680
t33_632,329670,6313680,339660,6323670
t33_636,329670,6353640,339660,6363630
t33_637,329670,6363630,339660,6373620
t33_641,329670,6403590,339660,6413580
t33_642,329670,6413580,339660,6423570
t33_646,329670,6453540,339660,6463530
t33_647,329670,6463530,339660,6473520
t33_651,329670,6503490,339660,6513480
t33_652,329670,6513480,339660,6523470
t33_656,329670,6553440,339660,6563430
t33_657,329670,6563430,339660,6573420
t33_661,329670,6603390,339660,6613380
t33_662,329670,6613380,339660,6623370
t33_666,329670,6653340,339660,6663330
t33_667,329670,6663330,339660,6673320
t34_394,339660,3936060,349650,3946050
t34_395,339660,3946050,349650,3956040
t34_399,339660,3986010,349650,3996000
t34_400,339660,3996000,349650,4005990
t34_404,339660,4035960,349650,4045950
t34_405,339660,4045950,349650,4055940
t34_409,339660,4085910,349650,4095900
t34_410,339660,4095900,349650,4105890
t34_416,339660,4155840,349650,4165830
t34_417,339660,4165830,349650,4175820
t34_421,339660,4205790,349650,4215780
t34_422,339660,4215780,349650,4225770
t34_597,339660,5964030,349650,5974020
t34_598,339660,5974020,349650,5984010
t34_602,339660,6013980,349650,6023970
t34_603,339660,6023970,349650,6033960
t34_607,339660,6063930,349650,6073920
t34_608,339660,6073920,349650,6083910
t34_612,339660,6113880,349650,6123870
t34_613,339660,6123870,349650,6133860
t34_617,339660,6163830,349650,6173820
t34_618,339660,6173820,349650,6183810
t34_622,339660,6213780,349650,6223770
t34_623,339660,6223770,349650,6233760
t34_627,339660,6263730,349650,6273720
t34_628,339660,6273720,349650,6283710
t34_632,339660,6313680,349650,6323670
t34_633,339660,6323670,349650,6333660
t34_637,339660,6363630,349650,6373620
t34_638,339660,6373620,349650,6383610
t34_642,339660,6413580,349650,6423570
t34_643,339660,6423570,349650,6433560
t34_647,339660,6463530,349650,6473520
t34_648,339660,6473520,349650,6483510
t34_652,339660,6513480,349650,6523470
t34_653,339660,6523470,349650,6533460
t34_657,339660,6563430,349650,6573420
t34_658,339660,6573420,349650,6583410
t34_662,339660,6613380,349650,6623370
t34_663,339660,6623370,349650,6633360
t34_667,339660,6663330,349650,6673320
t35_390,349650,3896100,359640,3906090
t35_394,349650,3936060,359640,3946050
t35_395,349650,3946050,359640,3956040
t35_399,349650,3986010,359640,3996000
t35_400,349650,3996000,359640,4005990
t35_405,349650,4045950,359640,4055940
t35_406,349650,4055940,359640,4065930
t35_410,349650,4095900,359640,4105890
t35_411,349650,4105890,359640,4115880
t35_415,349650,4145850,359640,4155840
t35_416,349650,4155840,359640,4165830
t35_420,349650,4195800,359640,4205790
t35_421,349650,4205790,359640,4215780
t35_599,349650,5984010,359640,5994000
t35_600,349650,5994000,359640,6003990
t35_604,349650,6033960,359640,6043950
t35_605,349650,6043950,359640,6053940
t35_609,349650,6083910,359640,6093900
t35_610,349650,6093900,359640,6103890
t35_614,349650,6133860,359640,6143850
t35_615,349650,6143850,359640,6153840
t35_619,349650,6183810,359640,6193800
t35_620,349650,6193800,359640,6203790
t35_624,349650,6233760,359640,6243750
t35_625,349650,6243750,359640,6253740
t35_629,349650,6283710,359640,6293700
t35_630,349650,6293700,359640,6303690
t35_634,349650,6333660,359640,6343650
t35_635,349650,6343650,359640,6353640
t35_639,349650,6383610,359640,6393600
t35_640,349650,6393600,359640,6403590
t35_644,349650,6433560,359640,6443550
t35_645,349650,6443550,359640,6453540
t35_649,349650,6483510,359640,6493500
t35_650,349650,6493500,359640,6503490
t35_654,349650,6533460,359640,6543450
t35_655,349650,6543450,359640,6553440
t35_659,349650,6583410,359640,6593400
t35_660,349650,6593400,359640,6603390
t35_664,349650,6633360,359640,6643350
t35_665,349650,6643350,359640,6653340
t36_391,359640,3906090,369630,3916080
t36_392,359640,3916080,369630,3926070
t36_396,359640,3956040,369630,3966030
t36_397,359640,3966030,369630,3976020
t36_401,359640,4005990,369630,4015980
t36_403,359640,4025970,369630,4035960
t36_407,359640,4065930,369630,4075920
t36_408,359640,4075920,369630,4085910
t36_412,359640,4115880,369630,4125870
t36_413,359640,4125870,369630,4135860
t36_417,359640,4165830,369630,4175820
t36_418,359640,4175820,369630,4185810
t36_422,359640,4215780,369630,4225770
t36_423,359640,4225770,369630,4235760
t36_602,359640,6013980,369630,6023970
t36_603,359640,6023970,369630,6033960
t36_607,359640,6063930,369630,6073920
t36_608,359640,6073920,369630,6083910
t36_613,359640,6123870,369630,6133860
t36_614,359640,6133860,369630,6143850
t36_618,359640,6173820,369630,6183810
t36_619,359640,6183810,369630,6193800
t36_623,359640,6223770,369630,6233760
t36_624,359640,6233760,369630,6243750
t36_628,359640,6273720,369630,6283710
t36_629,359640,6283710,369630,6293700
t36_633,359640,6323670,369630,6333660
t36_634,359640,6333660,369630,6343650
t36_638,359640,6373620,369630,6383610
t36_639,359640,6383610,369630,6393600
t36_643,359640,6423570,369630,6433560
t36_644,359640,6433560,369630,6443550
t36_648,359640,6473520,369630,6483510
t36_655,359640,6543450,369630,6553440
t36_659,359640,6583410,369630,6593400
t36_660,359640,6593400,369630,6603390
t36_664,359640,6633360,369630,6643350
t36_665,359640,6643350,369630,6653340
t37_390,369630,3896100,379620,3906090
t37_391,369630,3906090,379620,3916080
t37_395,369630,3946050,379620,3956040
t37_396,369630,3956040,379620,3966030
t37_400,369630,3996000,379620,4005990
t37_401,369630,4005990,379620,4015980
t37_405,369630,4045950,379620,4055940
t37_406,369630,4055940,379620,4065930
t37_411,369630,4105890,379620,4115880
t37_412,369630,4115880,379620,4125870
t37_416,369630,4155840,379620,4165830
t37_417,369630,4165830,379620,4175820
t37_421,369630,4205790,379620,4215780
t37_422,369630,4215780,379620,4225770
t37_603,369630,6023970,379620,6033960
t37_604,369630,6033960,379620,6043950
t37_612,369630,6113880,379620,6123870
t37_613,369630,6123870,379620,6133860
t37_617,369630,6163830,379620,6173820
t37_618,369630,6173820,379620,6183810
t37_622,369630,6213780,379620,6223770
t37_623,369630,6223770,379620,6233760
t37_627,369630,6263730,379620,6273720
t37_628,369630,6273720,379620,6283710
t37_632,369630,6313680,379620,6323670
t37_633,369630,6323670,379620,6333660
t37_637,369630,6363630,379620,6373620
t37_638,369630,6373620,379620,6383610
t37_642,369630,6413580,379620,6423570
t37_643,369630,6423570,379620,6433560
t37_647,369630,6463530,379620,6473520
t37_656,369630,6553440,379620,6563430
t37_660,369630,6593400,379620,6603390
t37_661,369630,6603390,379620,6613380
t37_665,369630,6643350,379620,6653340
t37_666,369630,6653340,379620,6663330
t38_391,379620,3906090,389610,3916080
t38_392,379620,3916080,389610,3926070
t38_396,379620,3956040,389610,3966030
t38_397,379620,3966030,389610,3976020
t38_401,379620,4005990,389610,4015980
t38_402,379620,4015980,389610,4025970
t38_413,379620,4125870,389610,4135860
t38_414,379620,4135860,389610,4145850
t38_418,379620,4175820,389610,4185810
t38_419,379620,4185810,389610,4195800
t38_423,379620,4225770,389610,4235760
t38_424,379620,4235760,389610,4245750
t38_618,379620,6173820,389610,6183810
t38_619,379620,6183810,389610,6193800
t38_623,379620,6223770,389610,6233760
t38_624,379620,6233760,389610,6243750
t38_628,379620,6273720,389610,6283710
t38_629,379620,6283710,389610,6293700
t38_633,379620,6323670,389610,6333660
t38_634,379620,6333660,389610,6343650
t38_638,379620,6373620,389610,6383610
t38_639,379620,6383610,389610,6393600
t38_646,379620,6453540,389610,6463530
t38_647,379620,6463530,389610,6473520
t38_665,379620,6643350,389610,6653340
t38_666,379620,6653340,389610,6663330
t39_391,389610,3906090,399600,3916080
t39_392,389610,3916080,399600,3926070
t39_396,389610,3956040,399600,3966030
t39_397,389610,3966030,399600,3976020
t39_401,389610,4005990,399600,4015980
t39_402,389610,4015980,399600,4025970
t39_406,389610,4055940,399600,4065930
t39_414,389610,4135860,399600,4145850
t39_419,389610,4185810,399600,4195800
t39_420,389610,4195800,399600,4205790
t39_424,389610,4235760,399600,4245750
t39_618,389610,6173820,399600,6183810
t39_622,389610,6213780,399600,6223770
t39_623,389610,6223770,399600,6233760
t39_627,389610,6263730,399600,6273720
t39_628,389610,6273720,399600,6283710
t39_632,389610,6313680,399600,6323670
t39_633,389610,6323670,399600,6333660
t39_637,389610,6363630,399600,6373620
t39_638,389610,6373620,399600,6383610
t39_666,389610,6653340,399600,6663330
t39_667,389610,6663330,399600,6673320
t40_392,399600,3916080,409590,3926070
t40_393,399600,3926070,409590,3936060
t40_397,399600,3966030,409590,3976020
t40_398,399600,3976020,409590,3986010
t40_402,399600,4015980,409590,4025970
t40_403,399600,4025970,409590,4035960
t40_408,399600,4075920,409590,4085910
t40_409,399600,4085910,409590,4095900
t40_413,399600,4125870,409590,4135860
t40_415,399600,4145850,409590,4155840
t40_419,399600,4185810,409590,4195800
t40_420,399600,4195800,409590,4205790
t40_424,399600,4235760,409590,4245750
t40_619,399600,6183810,409590,6193800
t40_624,399600,6233760,409590,6243750
t40_625,399600,6243750,409590,6253740
t40_629,399600,6283710,409590,6293700
t40_630,399600,6293700,409590,6303690
t40_664,399600,6633360,409590,6643350
t40_665,399600,6643350,409590,6653340
t41_390,409590,3896100,419580,3906090
t41_391,409590,3906090,419580,3916080
t41_395,409590,3946050,419580,3956040
t41_396,409590,3956040,419580,3966030
t41_400,409590,3996000,419580,4005990
t41_401,409590,4005990,419580,4015980
t41_409,409590,4085910,419580,4095900
t41_410,409590,4095900,419580,4105890
t41_414,409590,4135860,419580,4145850
t41_415,409590,4145850,419580,4155840
t41_419,409590,4185810,419580,4195800
t41_420,409590,4195800,419580,4205790
t41_424,409590,4235760,419580,4245750
t41_621,409590,6203790,419580,6213780
t41_625,409590,6243750,419580,6253740
t41_626,409590,6253740,419580,6263730
t41_630,409590,6293700,419580,6303690
t41_631,409590,6303690,419580,6313680
t42_390,419580,3896100,429570,3906090
t42_391,419580,3906090,429570,3916080
t42_395,419580,3946050,429570,3956040
t42_396,419580,3956040,429570,3966030
t42_402,419580,4015980,429570,4025970
t42_403,419580,4025970,429570,4035960
t42_409,419580,4085910,429570,4095900
t42_410,419580,4095900,429570,4105890
t42_414,419580,4135860,429570,4145850
t42_415,419580,4145850,429570,4155840
t42_419,419580,4185810,429570,4195800
t42_420,419580,4195800,429570,4205790
t42_424,419580,4235760,429570,4245750
t42_621,419580,6203790,429570,6213780
t43_390,429570,3896100,439560,3906090
t43_391,429570,3906090,439560,3916080
t43_396,429570,3956040,439560,3966030
t43_397,429570,3966030,439560,3976020
t43_401,429570,4005990,439560,4015980
t43_402,429570,4015980,439560,4025970
t43_408,429570,4075920,439560,4085910
t43_409,429570,4085910,439560,4095900
t43_413,429570,4125870,439560,4135860
t43_414,429570,4135860,439560,4145850
t43_420,429570,4195800,439560,4205790
t43_421,429570,4205790,439560,4215780
t44_389,439560,3886110,449550,3896100
t44_390,439560,3896100,449550,3906090
t44_394,439560,3936060,449550,3946050
t44_395,439560,3946050,449550,3956040
t44_399,439560,3986010,449550,3996000
t44_400,439560,3996000,449550,4005990
t44_404,439560,4035960,449550,4045950
t44_405,439560,4045950,449550,4055940
t44_411,439560,4105890,449550,4115880
t44_412,439560,4115880,449550,4125870
t44_418,439560,4175820,449550,4185810
t44_419,439560,4185810,449550,4195800
t44_423,439560,4225770,449550,4235760
t45_389,449550,3886110,459540,3896100
t45_393,449550,3926070,459540,3936060
t45_394,449550,3936060,459540,3946050
t45_398,449550,3976020,459540,3986010
t45_399,449550,3986010,459540,3996000
t45_403,449550,4025970,459540,4035960
t45_404,449550,4035960,459540,4045950
t45_410,449550,4095900,459540,4105890
t45_411,449550,4105890,459540,4115880
