plot_id,index,px,s00,s01,s02,s03,s04,s05,s06,s07,s08,s09,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51
PCL0760,nbr,center,0.024953192,0.00802095,0.0111148,0.07156072,0.09416979,0.12619765,0.13608724,0.1303619,0.07555534,0.095747456,0.11332181,0.16957778,0.20967446,0.23687312,0.24868172,0.25670487,0.29605004,0.3289549,0.36448115,0.39227876,0.40761733,0.36547443,0.34011877,0.29720345,0.25073645,0.23566355,0.23518105,0.21658479,0.20968474,0.20718251,0.17056158,0.12221613,0.11278125,0.10257807,0.07937165,0.0750534,0.048974376,0.030366845,0.040265746,0.053420324,0.04979513,0.05012559,0.052928314,0.061906774,0.049985725,0.060041588,0.0591224,0.025616582,0.028452797,0.02953595,0.023696877,0.015795574
PCL0760,nbr,mean5x5,0.2018757,0.18792458,0.17986521,0.21271455,0.21422,0.2411037,0.2610336,0.27363363,0.26111162,0.28236488,0.29008022,0.3080564,0.33367774,0.34349793,0.35278472,0.3461796,0.38946396,0.40021724,0.41866547,0.43246374,0.44467804,0.41777462,0.40210047,0.37141144,0.33671272,0.3279232,0.3134578,0.3103155,0.30500925,0.29847634,0.27612677,0.25149366,0.22424,0.222705,0.20790607,0.23290895,0.16496259,0.15146998,0.18364437,0.18257433,0.1829223,0.17981626,0.18217337,0.18767206,0.17519721,0.18472129,0.184422,0.17560902,0.18183203,0.18968149,0.18503183,0.1948875
PCL0760,savi,center,0.15597561,0.15742981,0.15985103,0.1409283,0.12977764,0.13331535,0.13356212,0.13079716,0.14771093,0.17642996,0.19429609,0.21680826,0.23941885,0.2582704,0.26641008,0.2649073,0.26516148,0.2803336,0.2941309,0.3006268,0.31325006,0.32413116,0.31296417,0.29540288,0.28319377,0.2784287,0.25888905,0.24645077,0.24284117,0.2455412,0.23321205,0.22538105,0.21529925,0.20968431,0.1932827,0.19176342,0.18467818,0.15798098,0.1810846,0.16833925,0.16686678,0.16315363,0.16026975,0.16556603,0.15963565,0.16156788,0.16246054,0.15706322,0.15208003,0.1540811,0.1565238,0.15376973
PCL0760,savi,mean5x5,0.17710295,0.17502813,0.17219953,0.15294117,0.14132126,0.13885295,0.1373784,0.13353336,0.1498586,0.16773224,0.17728451,0.18990006,0.20581695,0.22005804,0.22898227,0.23252629,0.237444,0.25032237,0.2632254,0.27274334,0.28367093,0.29597834,0.29242554,0.28125304,0.2762994,0.28129306,0.2740054,0.27284,0.2736303,0.2785605,0.2689459,0.26174173,0.24681908,0.24740435,0.23203164,0.24515668,0.21545996,0.19674078,0.21330824,0.20449413,0.20267603,0.19860399,0.19490509,0.20004402,0.1875434,0.18717884,0.18523496,0.18399763,0.17890097,0.18346955,0.18092135,0.17806774
PCL0761,ndvi,center,0.5537568,0.5697241,0.56346065,0.5099817,0.5250847,0.53381044,0.54845077,0.56799805,0.6295981,0.6552438,0.64803874,0.6319996,0.6289117,0.6267414,0.62154955,0.6350585,0.59413475,0.58634096,0.5872273,0.5714414,0.560014,0.6019837,0.5929275,0.5551663,0.556397,0.5556142,0.54438525,0.5418566,0.56744933,0.54920757,0.5552062,0.57989,0.5913131,0.59658533,0.63990337,0.62387305,0.6914184,0.6380422,0.66124386,0.6410805,0.6403966,0.63284206,0.6261333,0.625139,0.61372495,0.59835786,0.5878191,0.58105266,0.5630157,0.5633219,0.57659817,0.5546483
PCL0761,ndvi,mean5x5,0.56719846,0.57511425,0.5582118,0.50274795,0.5068744,0.5219037,0.54547983,0.56852794,0.61931044,0.65633947,0.64668167,0.62415075,0.63577646,0.6513739,0.6495956,0.65535474,0.6367464,0.625754,0.6244951,0.61659473,0.6175317,0.6470664,0.6389816,0.6118814,0.60278153,0.6116123,0.6057943,0.605224,0.62161875,0.60471284,0.6080837,0.6178779,0.606329,0.6149185,0.6450067,0.6695503,0.669399,0.58208674,0.6401207,0.60917145,0.6145907,0.6055292,0.60172784,0.6067961,0.5925928,0.5853286,0.58750343,0.59602666,0.58367926,0.5936691,0.6054655,0.5826485
PCL0761,evi,center,0.244538,0.24587107,0.23584473,0.20279631,0.20605859,0.20336598,0.20483364,0.21240388,0.24293691,0.2530072,0.24846134,0.24436846,0.23966569,0.23802349,0.23434658,0.23494993,0.20400853,0.21090858,0.21459068,0.21293062,0.2171476,0.25544798,0.25146607,0.2369858,0.24312176,0.24764492,0.23982073,0.24268737,0.26032495,0.26724592,0.27160078,0.29399586,0.31178302,0.3175266,0.32504788,0.32084686,0.330918,0.3324937,0.34453475,0.32559785,0.32224825,0.31431755,0.30555734,0.30652365,0.2961844,0.28221917,0.27375367,0.26699668,0.252879,0.25131822,0.25787824,0.24297732
PCL0761,evi,mean5x5,0.23216859,0.2255273,0.20907268,0.18065271,0.1810767,0.1803527,0.17970821,0.18400152,0.20724589,0.21316485,0.21372387,0.21449327,0.2164281,0.21741608,0.2170353,0.21618767,0.19995044,0.21132012,0.21936598,0.22806214,0.23529123,0.26688766,0.26668736,0.26230356,0.2651206,0.27801314,0.2767714,0.2834625,0.2932515,0.2999042,0.30268216,0.31539544,0.31760943,0.32807556,0.328023,0.34711105,0.31120488,0.3011243,0.33051965,0.30516967,0.30512905,0.2947876,0.28725535,0.29060432,0.27694356,0.26540756,0.26026872,0.26029482,0.2504179,0.25238332,0.25342768,0.24096966
PCL0761,kndvi,center,0.30109614,0.31694195,0.30976307,0.2622979,0.27651662,0.28506172,0.30088013,0.32181326,0.37802196,0.40497014,0.3976288,0.38031247,0.3769168,0.3745334,0.3688746,0.38298193,0.34546575,0.33707768,0.33813226,0.32146156,0.3093257,0.34797063,0.3385061,0.3001805,0.30143586,0.30064484,0.2891055,0.28649214,0.31172585,0.29409605,0.30035478,0.32641402,0.3382566,0.3438289,0.38842297,0.37100098,0.4446881,0.38600576,0.41137457,0.389501,0.38876426,0.38056722,0.37338284,0.3723729,0.3604295,0.34426975,0.33314207,0.32612416,0.30805856,0.30862388,0.3226243,0.30155468
PCL0761,kndvi,mean5x5,0.31642753,0.3241813,0.30623466,0.256431,0.26150957,0.27634293,0.30139506,0.32566312,0.37166858,0.40897605,0.40157145,0.37760925,0.38995066,0.40543395,0.40350708,0.40664032,0.38876083,0.3767035,0.37533325,0.36666882,0.36756313,0.39679515,0.3883524,0.36024106,0.35084844,0.36039677,0.35456726,0.35397235,0.37065303,0.35328773,0.35712278,0.36744267,0.35546085,0.36488327,0.39644665,0.4225441,0.42251107,0.32945096,0.39047828,0.35807264,0.36377266,0.35424912,0.35031664,0.3556031,0.3404563,0.33288106,0.3350469,0.3440785,0.3315546,0.34249157,0.35467884,0.33184287
PCL0761,nbr,center,0.3084049,0.32093415,0.31328487,0.3547791,0.36453888,0.35769874,0.37586835,0.39686373,0.3721094,0.38499486,0.3941465,0.39131847,0.37571344,0.36112422,0.34887978,0.32453635,0.33720177,0.32643554,0.32576618,0.31884325,0.3208274,0.28317457,0.2720278,0.2381396,0.21994255,0.22451115,0.21574882,0.22533853,0.24841134,0.2562793,0.26357183,0.292451,0.32794157,0.33612478,0.3690554,0.32786214,0.40643013,0.3532849,0.44184184,0.37526706,0.3773346,0.35796914,0.35052976,0.35459048,0.34007606,0.32117227,0.31652862,0.3105772,0.29205224,0.29912817,0.31203073,0.30287808
PCL0761,nbr,mean5x5,0.3806128,0.37519002,0.35201514,0.36843345,0.3792133,0.40501502,0.43152028,0.46226034,0.46900254,0.47263864,0.45002288,0.44111347,0.43394375,0.41494304,0.4064164,0.4004882,0.42521432,0.418686,0.4164954,0.4113415,0.40374252,0.36999008,0.35747156,0.3396819,0.32240745,0.32864258,0.32410076,0.33411965,0.34863418,0.34195247,0.3480012,0.36315826,0.36559784,0.37576735,0.4027644,0.41704288,0.3983472,0.35959396,0.4197608,0.38896883,0.40031245,0.39178455,0.38773972,0.38743073,0.38033462,0.36847213,0.3666359,0.37305966,0.3710387,0.37765336,0.38079858,0.3831036
PCL0761,savi,center,0.24999452,0.25246277,0.24247946,0.20692837,0.20945275,0.20745169,0.20949946,0.21725921,0.2502979,0.26248762,0.25920913,0.2517275,0.24862143,0.24653886,0.24349453,0.24492823,0.21512873,0.21806249,0.22000207,0.21700566,0.21945013,0.2570239,0.25356126,0.2405828,0.24504729,0.25031373,0.24373683,0.24725309,0.26361707,0.27231598,0.2771423,0.29709995,0.309685,0.31596965,0.32485506,0.32515278,0.34531948,0.3269376,0.34451276,0.32786375,0.32498363,0.31717634,0.3086944,0.309956,0.29917663,0.28921768,0.2835375,0.27868778,0.26448163,0.26305902,0.26852635,0.25145298
PCL0761,savi,mean5x5,0.23703575,0.23254108,0.21742658,0.18660356,0.18630035,0.1858272,0.18550947,0.18905306,0.21357667,0.22216791,0.22240248,0.22136231,0.22495213,0.22682808,0.22724575,0.22766657,0.21137816,0.21970402,0.22610004,0.23193634,0.23860113,0.26957262,0.2693103,0.26414138,0.2664447,0.27868497,0.2782434,0.28404075,0.29480004,0.30387625,0.30701283,0.31807557,0.3172532,0.32722127,0.3281125,0.348638,0.326824,0.2974194,0.3322724,0.30759847,0.30796748,0.29812536,0.29133564,0.29460835,0.28161925,0.2726017,0.26929,0.26982373,0.25911623,0.26088214,0.26224345,0.24749474
PCL0762,ndvi,center,0.51194227,0.506202,0.45972747,0.46545258,0.49980855,0.5286283,0.4777842,0.4944091,0.49386927,0.4941428,0.45424163,0.5317347,0.56930673,0.5888849,0.5914798,0.6230929,0.5870801,0.58479905,0.59979117,0.60915923,0.61225784,0.63486546,0.6192111,0.59343064,0.56315225,0.55252045,0.53283036,0.5298523,0.52845955,0.5256946,0.526037,0.53424716,0.5290723,0.53011227,0.55826074,0.552666,0.6278035,0.52904,0.4549902,0.5232473,0.5195851,0.5222211,0.5158853,0.51611006,0.51189923,0.51028997,0.52952003,0.53164816,0.5350423,0.54996085,0.5463352,0.5173342
PCL0762,ndvi,mean5x5,0.43388027,0.4294038,0.40157294,0.40217727,0.42959565,0.4624527,0.4501527,0.46791565,0.48198473,0.4863981,0.4610736,0.5033275,0.5373106,0.5624603,0.570888,0.5956906,0.57023805,0.5638507,0.57459277,0.5853942,0.58688587,0.6102967,0.5925702,0.55865073,0.52219105,0.5056985,0.47629902,0.4704533,0.46778038,0.46918815,0.46521908,0.46874073,0.45813385,0.45739776,0.47186035,0.46912605,0.5264049,0.44463742,0.3854039,0.4435527,0.44396415,0.44493973,0.43630913,0.4379673,0.4324801,0.42850846,0.44575462,0.45245898,0.4559435,0.46884805,0.46406946,0.44357625
PCL0762,evi,center,0.22875711,0.22379453,0.21030742,0.20895305,0.21992284,0.22131935,0.18627028,0.1801921,0.18559587,0.17715509,0.18127036,0.22159055,0.23429787,0.23854521,0.24564958,0.24196243,0.2374344,0.24811567,0.26010507,0.2761843,0.28806913,0.29814282,0.28985682,0.27851057,0.26339376,0.2594369,0.24538407,0.24487609,0.24143621,0.25278148,0.25264388,0.2626461,0.27010494,0.27437058,0.27765813,0.26014805,0.3056463,0.28917396,0.259289,0.28736365,0.2797777,0.2787192,0.2704483,0.26653028,0.2572559,0.25517344,0.25672486,0.25381014,0.24866952,0.25271407,0.24681166,0.23036163
PCL0762,evi,mean5x5,0.20334885,0.19985756,0.18945992,0.18660799,0.19400346,0.1994513,0.18619885,0.18606001,0.19734453,0.19468872,0.19901091,0.22464187,0.23924159,0.24812938,0.2608095,0.26146743,0.2567827,0.26580197,0.27704135,0.28927064,0.2982018,0.31038198,0.29905996,0.28168124,0.26329175,0.25535354,0.23466353,0.23228414,0.22566967,0.23334332,0.2295806,0.23480171,0.23578827,0.23920304,0.23943923,0.22753932,0.2633828,0.24250574,0.21982534,0.24630286,0.24265175,0.24213341,0.23473904,0.23284155,0.22540379,0.22353233,0.22628145,0.22502458,0.22037321,0.2240311,0.21857908,0.20589027
PCL0762,kndvi,center,0.2596498,0.25374186,0.21229255,0.21771835,0.25017834,0.2791919,0.2558179,0.27208748,0.27205768,0.27227166,0.23248653,0.28390497,0.31741548,0.3368586,0.33957243,0.37040204,0.33410072,0.3314119,0.34762555,0.35773575,0.3611102,0.3829237,0.36690104,0.33975306,0.30868176,0.29741672,0.27764755,0.27465427,0.27284804,0.2701895,0.27054194,0.27859893,0.27361238,0.27471268,0.30312172,0.29656583,0.3749214,0.27279708,0.20410866,0.2688868,0.26543865,0.2678731,0.2615335,0.26201093,0.25746918,0.255847,0.2742779,0.276292,0.2793374,0.2944359,0.29106107,0.26418117
PCL0762,kndvi,mean5x5,0.19441882,0.18996777,0.16641796,0.16705446,0.19139011,0.22132157,0.21947716,0.23421925,0.24611525,0.24922787,0.2244021,0.2547766,0.28627655,0.3103192,0.31846568,0.34198925,0.31693432,0.3100997,0.32155293,0.33297566,0.33501244,0.3578174,0.34065807,0.3068425,0.27137884,0.25518087,0.22712716,0.2222162,0.21982786,0.22084698,0.2171883,0.22103316,0.2122665,0.21199983,0.22668442,0.22349793,0.27832866,0.20123634,0.15134744,0.20114458,0.2017631,0.20271774,0.1951192,0.19666195,0.19178161,0.18837225,0.20316853,0.20961876,0.21303585,0.22466257,0.22034806,0.20273577
PCL0762,nbr,center,0.26284036,0.25802767,0.24129088,0.2416071,0.28148896,0.30483893,0.31540588,0.31908503,0.33300704,0.29070827,0.27450246,0.2826981,0.30619097,0.3160885,0.3308761,0.3426208,0.3511862,0.34099883,0.34937277,0.3668794,0.37334186,0.36487448,0.34128013,0.30282152,0.24615785,0.22785665,0.20579848,0.2130762,0.21363254,0.23904738,0.23518336,0.24145487,0.25584337,0.2652456,0.27781707,0.26012138,0.31957984,0.30565724,0.31689984,0.31639117,0.31474313,0.3094772,0.30096883,0.2986672,0.2917653,0.2894632,0.2904187,0.2832008,0.27892253,0.2787157,0.26954898,0.26319546
PCL0762,nbr,mean5x5,0.17872639,0.17808624,0.17614335,0.17592919,0.19858114,0.22035126,0.23455736,0.24480604,0.2641274,0.2629463,0.2560323,0.269514,0.28594187,0.2989338,0.29595613,0.30266002,0.31414965,0.30691737,0.32035565,0.33540168,0.34128228,0.33600438,0.31278402,0.27385777,0.2177102,0.19997679,0.16686337,0.16797054,0.15463874,0.17571947,0.16240802,0.15922977,0.1617967,0.17026153,0.17256415,0.16572556,0.21357986,0.17999513,0.20696212,0.20550755,0.20610882,0.20478523,0.19901961,0.19808502,0.1972918,0.2000921,0.2015625,0.19419254,0.187203,0.18380933,0.17580965,0.17621145
PCL0762,savi,center,0.23709264,0.23215026,0.21423377,0.21038815,0.22084062,0.22466594,0.19652157,0.19368796,0.19821106,0.19229524,0.18830313,0.22150548,0.23625833,0.24237496,0.25017357,0.2545022,0.25344855,0.2594826,0.26989517,0.2822555,0.29098606,0.29635814,0.2903128,0.27981442,0.2657119,0.26375723,0.2508921,0.2521476,0.25116336,0.2613719,0.26053804,0.27020887,0.2747397,0.27897996,0.2866397,0.27403116,0.3253737,0.2864362,0.24327166,0.2837169,0.2784933,0.280439,0.27304322,0.27062765,0.26385623,0.26114437,0.26586884,0.26350784,0.2595084,0.26368552,0.25917563,0.24046451
PCL0762,savi,mean5x5,0.21155936,0.2084264,0.19531114,0.19127886,0.19864698,0.2062119,0.19494879,0.19579118,0.20478134,0.2031681,0.20159504,0.2238906,0.24124841,0.25228226,0.26354882,0.26857644,0.26722762,0.2718201,0.28115386,0.29252377,0.29983488,0.30762213,0.2986864,0.28318653,0.2659382,0.26042178,0.2422002,0.2412238,0.23600844,0.24467708,0.24041934,0.24489138,0.2435044,0.24724285,0.24926063,0.24101952,0.2827716,0.24790585,0.21359687,0.24814141,0.24461918,0.24610451,0.23952098,0.23881386,0.23374562,0.23208958,0.23725756,0.23582532,0.23152609,0.23472448,0.23017678,0.2155289
PCL0763,ndvi,center,0.5293042,0.5230484,0.508315,0.513299,0.55566275,0.590325,0.6028358,0.6172082,0.60176563,0.60285133,0.5701771,0.5822843,0.5842804,0.6153831,0.6271938,0.64406115,0.60315657,0.59826773,0.60161954,0.5942194,0.60131747,0.6292013,0.6178399,0.5792781,0.5594447,0.5557031,0.53469366,0.53548723,0.5523595,0.56356966,0.5625126,0.5721467,0.5691293,0.5862698,0.60298294,0.6347358,0.66207653,0.5991129,0.47537243,0.5803296,0.5650393,0.57690096,0.5603261,0.5603164,0.55261797,0.55196935,0.55781746,0.56657916,0.56160825,0.5739922,0.5776087,0.54128975
PCL0763,ndvi,mean5x5,0.43236545,0.42675373,0.4132583,0.4131398,0.44409898,0.47560546,0.4926508,0.50781745,0.53094244,0.54167086,0.5160237,0.54372215,0.5709924,0.59258634,0.603097,0.6386397,0.61592716,0.6108992,0.6251531,0.63223433,0.6413253,0.6634979,0.63926613,0.58416927,0.5406419,0.5137191,0.47617203,0.4748233,0.49049473,0.4968091,0.4907187,0.4934577,0.4781972,0.47595796,0.48413962,0.4898709,0.52021533,0.4321868,0.40167496,0.4424547,0.4465768,0.44423184,0.43316975,0.43354025,0.42836314,0.42175767,0.4369414,0.44601738,0.4499327,0.4633421,0.46017256,0.44079375
PCL0763,evi,center,0.248366,0.2411836,0.23468596,0.23641855,0.24935639,0.25202924,0.24745914,0.24605976,0.2403558,0.23251092,0.23396765,0.24064559,0.23230346,0.23994091,0.25449428,0.25243753,0.2476907,0.25755793,0.2636799,0.26341215,0.2718276,0.28285626,0.27750155,0.26283312,0.25743124,0.25879517,0.24439727,0.24806078,0.25298324,0.26473498,0.2665927,0.28119895,0.29220843,0.3103066,0.31658024,0.33132485,0.33125755,0.32624808,0.2783507,0.32514215,0.31305405,0.31625882,0.30356577,0.29810843,0.2828052,0.2799128,0.2745045,0.27569285,0.26890743,0.2752448,0.27310044,0.25388324
PCL0763,evi,mean5x5,0.21596123,0.21221077,0.20402044,0.20024243,0.20912275,0.21428877,0.21343976,0.21606295,0.22951192,0.22742409,0.23094454,0.24917758,0.26133424,0.2726848,0.29004836,0.29683882,0.30072466,0.3089394,0.3237521,0.33687896,0.35253978,0.36289668,0.34875062,0.31673068,0.29152948,0.27492854,0.24556898,0.2465943,0.2499831,0.258363,0.25453204,0.26096842,0.25911286,0.26464766,0.2650505,0.26489758,0.2803394,0.25053218,0.24154283,0.2584173,0.256263,0.25348425,0.24423148,0.24313864,0.23504673,0.23181343,0.2347931,0.23434553,0.22988649,0.23495843,0.23048128,0.21717513
PCL0763,kndvi,center,0.27945563,0.27266505,0.25691703,0.26192588,0.3008368,0.33583188,0.3490476,0.36521226,0.3514176,0.35249528,0.31864148,0.33187956,0.33311456,0.36351985,0.3761998,0.39303112,0.3512161,0.34589502,0.3495081,0.34146523,0.3489969,0.37655222,0.36459938,0.32566628,0.30534023,0.3013472,0.27978215,0.28099597,0.29703882,0.30825388,0.3071311,0.3167816,0.3133073,0.33136,0.34927142,0.38310394,0.41227195,0.3442768,0.22220927,0.3268334,0.3115627,0.3227908,0.30643177,0.30646977,0.298113,0.2972152,0.30311918,0.31147388,0.30609164,0.31942865,0.32296753,0.29042187
PCL0763,kndvi,mean5x5,0.19052967,0.18552928,0.17382249,0.17400974,0.20075239,0.22936636,0.24498798,0.2587636,0.27972355,0.29001975,0.26523775,0.2939686,0.3207376,0.34162205,0.35261014,0.38752347,0.3644019,0.35884368,0.3743463,0.3820325,0.39181522,0.41427284,0.39029676,0.335905,0.29257223,0.26438084,0.2260323,0.22492518,0.23834185,0.24391453,0.23827761,0.24125993,0.22840063,0.22682068,0.23519985,0.23961273,0.2692011,0.18910229,0.16161175,0.19813733,0.20162748,0.20014687,0.19070518,0.19100817,0.1861742,0.18044704,0.19313766,0.20060217,0.20389548,0.21579012,0.21315001,0.19712564
PCL0763,nbr,center,0.30006,0.2962548,0.28891316,0.2934443,0.33477628,0.35653177,0.36476502,0.37912774,0.38856292,0.37974232,0.36793497,0.37354305,0.35714987,0.35263872,0.3383951,0.34206614,0.346278,0.34157082,0.33824432,0.3385681,0.34417364,0.34153664,0.32303882,0.29577816,0.26101452,0.24986991,0.21395251,0.22083227,0.22437494,0.25579536,0.2595707,0.2836341,0.29649225,0.3223647,0.3307095,0.35760602,0.36999905,0.42340964,0.38247144,0.39927882,0.37035665,0.36115363,0.34692907,0.34665594,0.33507356,0.3603238,0.35692957,0.3441754,0.3254203,0.32765964,0.30988777,0.29639745
PCL0763,nbr,mean5x5,0.1651043,0.16666843,0.16644314,0.17195009,0.20262897,0.22660615,0.23979253,0.25191313,0.27466336,0.28256536,0.27551916,0.30088258,0.3243845,0.34031913,0.33828515,0.3575369,0.3754583,0.36452475,0.38013595,0.3963552,0.41589734,0.4114312,0.3814047,0.31486568,0.24388693,0.20637718,0.15543014,0.16298828,0.17153606,0.20332056,0.19403368,0.19698423,0.19318739,0.2020861,0.19399269,0.20027183,0.21400066,0.1737786,0.20996869,0.20650382,0.20990299,0.20526823,0.19762693,0.19518538,0.19035119,0.19184908,0.1940894,0.18593372,0.1784903,0.17520484,0.16489603,0.16261846
PCL0763,savi,center,0.2508094,0.2451012,0.23946166,0.23932071,0.25182042,0.25757226,0.25451273,0.2524588,0.24812752,0.24265987,0.23965652,0.244545,0.23950112,0.24929969,0.2609206,0.2624398,0.26083314,0.26625744,0.26983005,0.27135605,0.27841803,0.28556573,0.28098688,0.26692688,0.26009056,0.26123333,0.24723566,0.25220412,0.25918892,0.2730002,0.2743833,0.28745702,0.29295418,0.309801,0.31700733,0.3361033,0.34637251,0.32475877,0.2601965,0.3167932,0.30582452,0.3108424,0.29991308,0.29627693,0.28554988,0.28374287,0.2831241,0.28335214,0.2773422,0.28274515,0.2791192,0.257595
PCL0763,savi,mean5x5,0.22293389,0.21931599,0.21178979,0.2070378,0.21556516,0.22238097,0.2227269,0.22373779,0.23616192,0.23553692,0.23333617,0.2496307,0.2637386,0.27542764,0.2904197,0.3012249,0.30321965,0.30786029,0.32064778,0.33281204,0.34619853,0.35513523,0.34304383,0.3135602,0.29016274,0.27723828,0.25173488,0.25477386,0.25947493,0.269356,0.26508796,0.27073383,0.26568836,0.27080527,0.2723901,0.27344915,0.29834837,0.2556075,0.23444304,0.26045585,0.25856614,0.2579982,0.2496778,0.24946289,0.24350931,0.2407257,0.24598484,0.24570921,0.24144766,0.24553448,0.24129313,0.2262559
PCL0764,ndvi,center,0.43577796,0.44512847,0.43554512,0.4372399,0.4286107,0.4507448,0.49218267,0.5338745,0.56064725,0.5990911,0.6186296,0.6178304,0.63347936,0.66870415,0.67476815,0.67953587,0.6979468,0.70640147,0.7204827,0.74211603,0.73878723,0.7340148,0.7226555,0.68140346,0.64729047,0.6267658,0.58204025,0.55775565,0.5441106,0.52204376,0.5066678,0.5118221,0.4814359,0.4632619,0.4733118,0.412505,0.52182907,0.38750938,0.40339252,0.42971352,0.43241942,0.4253613,0.42265338,0.43123412,0.42331925,0.43384594,0.45027462,0.43259078,0.4127827,0.42028865,0.4073527,0.41028738
PCL0764,ndvi,mean5x5,0.45959628,0.4681061,0.4571123,0.4542805,0.43492016,0.44573575,0.474717,0.5021957,0.5179756,0.56725544,0.5746858,0.57521,0.60552335,0.647428,0.6542786,0.6613176,0.67118716,0.67518395,0.6902087,0.68596214,0.68968123,0.6985707,0.6886472,0.6526158,0.6438772,0.6294375,0.5883372,0.5657116,0.55778223,0.5320457,0.52261937,0.52931166,0.5180832,0.49628964,0.5065266,0.42651576,0.5209968,0.43223083,0.4025617,0.4351458,0.42932072,0.425937,0.42304394,0.43126965,0.4198644,0.4377146,0.45501274,0.44766292,0.4340855,0.44767243,0.43038118,0.43186846
PCL0764,evi,center,0.19252834,0.19093128,0.18326342,0.1804083,0.17282386,0.17564066,0.1838408,0.19646826,0.20794626,0.21319991,0.22869448,0.2345178,0.244193,0.26273552,0.27936217,0.2891786,0.30188677,0.30501556,0.32959187,0.36044443,0.37697464,0.39426404,0.4138812,0.39026284,0.36756858,0.3502697,0.3258061,0.30610842,0.2957588,0.29456607,0.28137633,0.27903643,0.26986447,0.26864827,0.26311556,0.2595578,0.28432596,0.22654036,0.23199882,0.24124742,0.24101007,0.23666076,0.23303987,0.2405909,0.23353204,0.22842413,0.23151936,0.2178721,0.20137616,0.20007004,0.19546127,0.19145201
PCL0764,evi,mean5x5,0.18520921,0.17975664,0.16910657,0.16380207,0.15497985,0.15656787,0.15700567,0.16227037,0.17004468,0.17964508,0.18348564,0.19084606,0.2040978,0.21877772,0.23380162,0.24394682,0.25752938,0.26506618,0.2892836,0.3083154,0.3278595,0.3489964,0.36666405,0.3528572,0.34519985,0.3395298,0.32103172,0.30763805,0.30216002,0.30065015,0.29364917,0.29349384,0.2899865,0.28664425,0.27739733,0.26425087,0.26700503,0.23731312,0.22128764,0.234765,0.23067528,0.22903542,0.22407056,0.22890778,0.21729313,0.21634097,0.2162195,0.2080656,0.19692531,0.19829637,0.18998577,0.18447083
PCL0764,kndvi,center,0.19024567,0.19744617,0.18908472,0.19048093,0.18307748,0.20512515,0.24554765,0.28482836,0.30872512,0.34548625,0.36683854,0.36597118,0.38274497,0.41992018,0.4264666,0.43173572,0.45205432,0.4614522,0.477069,0.50101966,0.4973363,0.49204078,0.47943926,0.4344354,0.39728823,0.37484068,0.32872525,0.30289915,0.2895931,0.26798266,0.25224888,0.25682005,0.2294677,0.21336582,0.22276115,0.16853689,0.2657689,0.14904492,0.16130428,0.18452175,0.18670493,0.18140934,0.17877607,0.1863204,0.17890148,0.18750209,0.20053491,0.186443,0.17013335,0.17699853,0.16643994,0.16910309
PCL0764,kndvi,mean5x5,0.21605404,0.2225152,0.21233517,0.21030483,0.19421788,0.20437342,0.23239122,0.25748783,0.27172938,0.31743535,0.32551202,0.32544267,0.35686564,0.397776,0.40513024,0.4129918,0.4241559,0.42880726,0.445349,0.44656318,0.4502854,0.45904106,0.44796875,0.4093462,0.39497045,0.37992087,0.33885604,0.3156917,0.308148,0.2826612,0.27296928,0.2791975,0.26904035,0.24844481,0.25785878,0.18172902,0.26780593,0.18851934,0.16220579,0.19147092,0.18669367,0.18463305,0.18209128,0.18965076,0.17916834,0.19502413,0.20911142,0.20300859,0.19177014,0.20441656,0.18907852,0.19043304
PCL0764,nbr,center,0.14758384,0.1549738,0.15047449,0.15735823,0.17571454,0.21314543,0.2565994,0.30623838,0.34320766,0.39669213,0.4118487,0.42461672,0.4347423,0.46251935,0.44240624,0.4570938,0.46173722,0.47540197,0.4905521,0.51276594,0.5164957,0.5214117,0.5084128,0.46492568,0.41734442,0.39098686,0.36289465,0.35019815,0.3271497,0.3089853,0.27258918,0.23983459,0.20957023,0.20729777,0.20650738,0.22068945,0.22653657,0.18492828,0.22397503,0.19386916,0.1891655,0.17601532,0.1824938,0.18049653,0.19163437,0.18044576,0.18998794,0.16440299,0.1491779,0.14080794,0.14588019,0.14259511
PCL0764,nbr,mean5x5,0.19753918,0.1950811,0.19290945,0.20327061,0.22105871,0.26503015,0.29704508,0.32642666,0.35761788,0.3962142,0.3951879,0.4080807,0.43075535,0.44291246,0.44168168,0.43992683,0.44902164,0.46003672,0.4743334,0.46925676,0.48080885,0.48255107,0.46617073,0.4328917,0.4075737,0.38381574,0.36385483,0.34959275,0.3308761,0.31049404,0.28599837,0.26030177,0.24234296,0.23552726,0.2331745,0.2246978,0.22225407,0.2036908,0.20566566,0.20550784,0.203613,0.20311715,0.20187397,0.20356396,0.20141016,0.19995847,0.20113428,0.19105677,0.18807818,0.18888168,0.18723474,0.18784831
