plot_id,index,sos,sos_mean5x5,pos,pos_mean5x5,eos,eos_mean5x5,vsos,vsos_mean5x5,vpos,vpos_mean5x5,veos,veos_mean5x5,los,los_mean5x5,msp,msp_mean5x5,mau,mau_mean5x5,vmsp,vmsp_mean5x5,vmau,vmau_mean5x5,ampl,ampl_mean5x5,ios,ios_mean5x5,rog,rog_mean5x5,ros,ros_mean5x5,sw,sw_mean5x5,trough,trough_mean5x5,mos,mos_mean5x5,degenerate_px_frac,peak_doy_observed,peak_doy_ref,phase_group,order_coherent,anchoring_used,ref_index,anchor_circ_sd,anchor_median,aseasonal_frac,strength_median,phase_error
PCL0321,evi,228.0,175.28,307.0,257.28,42.0,252.2,0.28815838277339934,0.2809632930633094,0.3702248692512512,0.43011212990019054,0.3262337237596512,0.3205438712239265,179.0,163.7826086956522,271.0,215.96,357.0,268.84,0.3270803034305573,0.351385812470648,0.368557333946228,0.40635210355122886,0.1444775879383087,0.23218411459359856,56.79499498128891,57.015702182726876,0.0010388162845297703,0.002150078268366281,-0.0004399114549159999,-0.0011561411422508102,-0.6343610676381851,-0.5284535233347735,0.2257472813129425,0.197928015306592,317.5,255.6304347826087,0.0,307.0,236.0,winter_peaking,True,auto,ndvi,29.58727937485612,91.75615915754781,0.2,0.17363252108498042,
PCL0321,kndvi,136.0,141.96,236.0,217.48,279.0,301.88,0.2972218098933809,0.2924092226300001,0.4542415511608124,0.5000867239925596,0.3957240730524063,0.341228533466657,143.0,159.92,186.0,179.56,257.0,259.92,0.3681727349758148,0.3798810376630889,0.44917436242103576,0.45542070870399476,0.18708040210651233,0.30065617152578716,53.32682560880319,62.091245470473226,0.001570197412674315,0.002866985764661226,-0.0013608715839164202,-0.0018925293301244844,-0.7518643034661492,-0.4958518566314053,0.26716114905430005,0.19943055246677246,207.5,221.92,0.0,236.0,236.0,winter_peaking,True,auto,ndvi,10.718807650584944,60.471005904095136,0.24,0.2079072572555233,
PCL0321,nbr,143.0,154.24,236.0,236.96,307.0,315.16,0.389881856739521,0.33585651430388297,0.5395794206857681,0.5792136325703726,0.4618254641691843,0.37426277374227845,164.0,160.92,193.0,196.88,272.0,275.0,0.4408840840392642,0.4867851457039516,0.452867665886879,0.5014978475968043,0.22929940164089202,0.4012883787795694,69.88514061018824,72.522814096674,0.0016096512252284636,0.003017164763571389,-0.0010951261481208993,-0.0025990205745578874,0.8215518308084407,-0.2613175903768394,0.3102800190448761,0.17792525379080323,225.0,234.7,0.0,236.0,236.0,winter_peaking,True,auto,ndvi,13.709099877538378,66.42888127912784,0.24,0.26364518474126347,
PCL0321,savi,1.0,136.24,1.0,207.24,122.0,281.52,0.35479265451431274,0.2696065350708034,0.35479265451431274,0.40946488983366225,0.21479596719145774,0.3052801686922709,121.0,159.88,1.0,171.48,58.0,250.68,0.35479265451431274,0.3346474949598312,0.2766032576560974,0.37588730191389724,0.139996687322855,0.21867248619529936,31.728624618922666,52.140297277459005,,0.0021870822775112144,-0.0011569974158913636,-0.0010568404952794044,-0.5916213293720234,-0.5630074723122636,0.21479596719145774,0.19079240363836292,61.5,216.18,0.12,1.0,236.0,winter_peaking,False,auto,ndvi,28.979525378366823,93.38569172907484,0.44,0.15925514631166235,
PCL0322,ndvi,157.0,139.76,222.0,207.32,314.0,285.96,0.5559771411120892,0.5211244406950971,0.7412958998150295,0.7691493049330181,0.5466053009033203,0.6198878299554189,157.0,146.2,193.0,173.64,264.0,246.16,0.6890193647808498,0.6802303144038369,0.7395059704780579,0.7051871714380051,0.3614626016385025,0.3660310778997607,97.28341547906399,91.69600079382884,0.0028510578261990824,0.004335995963309829,-0.0021162021620837962,-0.0019419174198712786,-1.4656410126399027,-1.1592682653666961,0.379833298176527,0.4031182270332574,235.5,212.86,0.0,222.0,222.0,winter_peaking,True,auto,ndvi,9.676792217970707,59.7234486928013,0.44,0.17006821323559487,
PCL0322,evi,185.0,214.28,271.0,268.52,6.0,124.04,0.2561099600791931,0.2536411598748631,0.37782554030418397,0.36224391659100846,0.24918974936008453,0.2413834126591682,186.0,187.16,228.0,262.6,321.0,196.2,0.29553858578205106,0.29699787481096057,0.26978851556777955,0.2922303688128789,0.22199808396399023,0.21718463433441748,52.72323249300321,52.18954301039145,0.0014152974444766378,0.0012129033165356553,-0.0012863579094409944,-0.0014397852841497789,0.657706972480376,-0.06208827444139095,0.15582745634019374,0.14505928225659107,278.0,307.86,0.0,272.0,222.0,winter_peaking,True,auto,ndvi,29.101399609799618,126.55105121073478,0.0,0.30008732114732706,
PCL0322,kndvi,157.0,143.16,222.0,207.0,314.0,287.68,0.3428451147595964,0.3102669894633183,0.5001636472013262,0.5301154584619734,0.2903595596551895,0.3745523955980937,157.0,144.52,193.0,175.16,264.0,246.8,0.4422161510255601,0.4530346453338771,0.4981406480073929,0.46169953830771976,0.332577803606465,0.3291539646248827,62.602319663812715,60.09262292120053,0.002420285114488151,0.004128987889646166,-0.002280479212458008,-0.002030053846283659,-1.4923289448474952,-1.0156724190673747,0.16758584359486123,0.2009614938370907,235.5,215.42,0.0,222.0,222.0,winter_peaking,True,auto,ndvi,8.28607421630055,49.28900259374211,0.24,0.30315827525450745,
PCL0322,nbr,157.0,139.52,264.0,216.16,336.0,291.68,0.4038372337818146,0.41879541286751626,0.5381872415542602,0.6427766286796994,0.27870484739542006,0.4719996347308159,179.0,152.16,207.0,177.64,300.0,253.2,0.5059938947359721,0.5491015914652082,0.43721424142519627,0.559543155752288,0.41693141162395475,0.4054233827930358,79.30489386936028,77.37011326306595,0.001255607549275193,0.0032768581672369275,-0.0036039221410950023,-0.0023111602627870907,-1.481506689715826,-0.799556547422085,0.12125582993030548,0.23735324588666362,246.5,215.6,0.0,265.0,222.0,winter_peaking,True,auto,ndvi,10.141504583620984,52.42306942240316,0.32,0.39140515941039306,
PCL0322,savi,185.0,210.56,271.0,265.64,20.0,135.56,0.2626852649450302,0.25631065908405515,0.3724105775356293,0.3549959454536438,0.25805908143520356,0.24720276975631714,200.0,187.8,228.0,259.16,328.0,192.56,0.2991496217250824,0.2914822024769253,0.2805034250020981,0.2902374463280042,0.21963283289223912,0.2120910342953469,55.95503277126286,51.78225656509862,0.0012758757277976638,0.0011049584947361018,-0.0010030832991265413,-0.0013654410962165569,0.68089834529423,0.0006690827830494839,0.15277774464339017,0.14290491115829693,285.0,304.46,0.0,272.0,222.0,winter_peaking,True,auto,ndvi,27.887559938061937,124.19753440673787,0.04,0.2782881523490803,
PCL0323,ndvi,129.0,152.2,200.0,226.52,250.0,273.84,0.49859239226207136,0.5438515982354991,0.8129761599169836,0.7654222785260941,0.7292095839977264,0.6433731828212739,121.0,135.0,165.0,189.84,222.0,241.96,0.6455055787165959,0.6832101560564736,0.7857334350215064,0.707534840854009,0.34626148801089973,0.34485032501382923,75.41169906162656,83.86650337611486,0.004427940389505806,0.0033435849950359258,-0.0016753315183851436,-0.0018291262780390368,-0.9287738780012853,-1.1641347186479458,0.46671467190608384,0.42057195351226495,189.5,217.70833333333334,0.0,200.0,200.0,winter_peaking,True,auto,ndvi,17.78489245968303,77.00445414275822,0.6,0.12786081445902242,
PCL0323,evi,228.0,225.24,357.0,287.56,70.0,85.72,0.3097306740283966,0.2563548885795805,0.3822828531265259,0.35885858050982156,0.27549047619104383,0.23718690726161004,207.0,196.28,293.0,278.52,27.0,142.08,0.306562868754069,0.30186014410124884,0.32755308151245116,0.3062710960110029,0.19899986069649458,0.21701571004807677,62.98783580243587,54.87489973724716,0.0005624199930087541,0.0010378846026262336,-0.0013691330376343852,-0.0014540586134962174,-0.15237953368531754,-0.09303394255111107,0.1832829924300313,0.1418428704617448,331.5,323.38,0.0,357.0,200.0,winter_peaking,True,auto,ndvi,21.335437055709676,142.6531858212649,0.0,0.29600696320727343,
PCL0323,kndvi,157.0,159.28,200.0,226.2,264.0,284.36,0.34313372738548426,0.35322115494774364,0.5788436542616949,0.5263198308865229,0.47618443965911866,0.38968358727296193,107.0,138.0,179.0,193.12,229.0,247.48,0.5178049743175507,0.46912757010409345,0.5410492074489593,0.458358358891805,0.3096645931331153,0.3083384633485327,48.9950564417243,57.22028082783326,0.005481626206423504,0.003139127869190891,-0.0016040502281652541,-0.0018078524350601266,-0.9457238122841054,-1.009747212225118,0.26917906112857964,0.21798136753799022,210.5,227.16666666666666,0.0,200.0,200.0,winter_peaking,True,auto,ndvi,17.337455427132298,65.00337736364207,0.28,0.18775000347902834,
PCL0323,nbr,115.0,135.24,179.0,213.0,257.0,268.6,0.3951152960769832,0.40514149983848136,0.6178484908739726,0.6331550911214616,0.6043793439865113,0.508626999159654,142.0,145.75,150.0,173.44,215.0,232.44,0.4794136355320613,0.536009444337421,0.5909807631042269,0.565452051615715,0.22273319479698944,0.33430640631943115,71.35855875909328,73.2813780079844,0.00348020616870296,0.003590394737945519,-0.00017268137035206883,-0.0016456885827757586,-0.9574839159303897,-1.0753372832467734,0.3951152960769832,0.2988486848020305,186.0,206.875,0.0,179.0,200.0,winter_peaking,True,auto,ndvi,16.94796489992872,60.088282225895,0.6,0.13002981106040748,
PCL0323,savi,221.0,221.0,357.0,271.04,70.0,86.52,0.3127370207177268,0.2568364054030842,0.3694095015525818,0.35012390689055123,0.27762687504291533,0.24282407784461973,214.0,201.32,285.0,274.2,27.0,141.24,0.30857140819231665,0.2908342371543248,0.3256214439868927,0.2988436490893364,0.19452635331545026,0.20941807100490256,64.42182315558196,55.85029425428046,0.0004167094179033455,0.0009721308154628122,-0.0011767003398675186,-0.0012711873962088062,0.15659677702824704,-0.081828979240693,0.17488314823713152,0.14070583588564867,328.0,321.66,0.0,357.0,200.0,winter_peaking,True,auto,ndvi,20.427881179411628,140.7505687458701,0.0,0.27675749337604333,
