run_id,family,features,index,substrate,fusion,model,facet,target,n,seeds,R2,R2_sd,nRMSE,RMSE,Bias,nBias,spearman
RF04_lsp-curve-topo-area_nbr,RF,lsp+curve+topo+area,nbr,,none,RF,beta_pa,lcbd_pa,1082,3,0.4636144128976725,0.00627839041153932,0.18331956886314468,6.225868353908365e-05,3.9508999771387684e-07,0.001163335360240653,0.684663763553122
RF02_lsp-qc-topo-area_savi,RF,lsp+qc+topo+area,savi,,none,RF,beta_pa,lcbd_pa,1082,3,0.46262007269495603,0.0017738202524773877,0.1834913346913751,6.23170183606684e-05,1.584859849217e-07,0.0004666591192609808,0.6794351801310663
C2D01_reshape_kndvi_v2,C2D,topo+area,kndvi,reshape,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.4612080429716765,0.007776214324986083,0.18372923179005463,6.239781257305612e-05,-3.5791971941449305e-06,-0.010538881473375969,0.6804694881496746
MLP06_curve_kndvi,MLP,curve,kndvi,tabular,late,MLP-B,beta_pa,lcbd_pa,1082,5,0.45969289819544235,0.018508010546855226,0.18396868544908584,6.247913542185156e-05,-3.3535928788377166e-06,-0.009874593642910988,0.6882746093143848
MLP05c_curve_kndvi,MLP,curve,kndvi,tabular,late,MLP-C,beta_pa,lcbd_pa,1082,3,0.45899537127816137,0.010382286195840505,0.18410363309656094,6.252496611483539e-05,-3.3591768305048668e-06,-0.00989103548771055,0.6851746478328592
C2D02_serpentine_kndvi_noaug,C2D,topo+area,kndvi,serpentine,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.45882616986798314,0.003880994900317997,0.184137296455583,6.25363988081873e-05,-3.7723218488365386e-06,-0.011107533529963126,0.6794658293353851
RF03_curve-topo-area_nbr,RF,curve+topo+area,nbr,,none,RF,beta_pa,lcbd_pa,1082,3,0.45880595530745794,0.003256509645742749,0.18414097008564653,6.253764644024854e-05,-2.3961767720666092e-08,-7.055499214007367e-05,0.677677931716213
MLP02_curve_evi,MLP,curve,evi,tabular,late,MLP-B,beta_pa,lcbd_pa,1082,3,0.4584221094684064,0.008345743439433184,0.18420318711219,6.255877648212207e-05,-3.2006574868144157e-06,-0.009424278144157668,0.6802444068315433
MLP02_curve_nbr,MLP,curve,nbr,tabular,late,MLP-B,beta_pa,lcbd_pa,1082,3,0.45668732609797574,0.006504945068584637,0.184499403209723,6.26593768947777e-05,-4.032459339403568e-06,-0.011873503671075272,0.687272162097288
C2D02_serpentine_kndvi_v2,C2D,topo+area,kndvi,serpentine,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.45598862994217165,0.00653843874859454,0.1846179753134584,6.269964615314879e-05,-3.131646655429793e-06,-0.00922107699795331,0.6757356607556503
MLP02_curve_ndvi,MLP,curve,ndvi,tabular,late,MLP-B,beta_pa,lcbd_pa,1082,3,0.4558287322055466,0.014071324557287539,0.18463705502125483,6.270612597140868e-05,-4.986769478038649e-06,-0.014683452632917482,0.6856856600018171
C2D02_serpentine_ndvi,C2D,topo+area,ndvi,serpentine,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.455717589563519,0.02444020569945162,0.18463478311318882,6.270535438981384e-05,-3.342004217842567e-06,-0.009840471039981253,0.6769861378712555
C2D01_reshape_ndvi,C2D,topo+area,ndvi,reshape,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.4540078807772987,0.010155967582011111,0.1849506586599223,6.281263151152961e-05,-3.3859621431969308e-06,-0.009969904357006367,0.6746773016691775
MLP05a_curve_kndvi,MLP,curve,kndvi,tabular,late,MLP-A,beta_pa,lcbd_pa,1082,3,0.4523170977533668,0.004243798790672681,0.18524122659045136,6.29113137032105e-05,-4.371959057425323e-06,-0.012873154457103173,0.6834691945523391
C2D02_serpentine_kndvi,C2D,topo+area,kndvi,serpentine,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.4503651472747563,0.0023087865924203885,0.18557169160412748,6.302354567514234e-05,-3.54870078155302e-06,-0.010449085337472895,0.673663564868531
C2D07_hilbert_kndvi_v2,C2D,topo+area,kndvi,hilbert,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.45003086534720155,0.011474592270820535,0.18562161601348448,6.30405009190495e-05,-3.381440928555028e-06,-0.009956591722177346,0.673597825072517
MLP02_curve_kndvi,MLP,curve,kndvi,tabular,late,MLP-B,beta_pa,lcbd_pa,1082,3,0.44926142121749396,0.007443188275105,0.18575535910546384,6.308592252292256e-05,-3.0747242529612416e-06,-0.009053470012292612,0.6785050629002845
C2D07_hilbert_ndvi,C2D,topo+area,ndvi,hilbert,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.4483658109031268,0.01027411811849157,0.18590381374097806,6.313634043645851e-05,-4.086296501104669e-06,-0.012032026221036765,0.6694002119183006
RF08_lsp-curve-topo_kndvi,RF,lsp+curve+topo,kndvi,,none,RF,beta_pa,lcbd_pa,1082,3,0.44826549173911223,0.0053035631755817365,0.18592464249082882,6.31434142614381e-05,-1.4229404441802411e-06,-0.004189822429851088,0.6670591713158265
C2D07_hilbert_kndvi_wX,C2D,topo+area,kndvi,hilbert,late,C2D-X,beta_pa,lcbd_pa,1082,3,0.44597696617997445,0.012196446051477437,0.1863037046788668,6.327215072396116e-05,-2.295490786379262e-06,-0.006759031148228498,0.6731026105234553
MLP02_curve_savi,MLP,curve,savi,tabular,late,MLP-B,beta_pa,lcbd_pa,1082,3,0.44562494475162745,0.009933824145728933,0.18636544856227732,6.329312007775993e-05,-3.826447465767587e-06,-0.011266905431137732,0.6734098816001651
C2D07_hilbert_evi,C2D,topo+area,evi,hilbert,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.44506887722230415,0.016451045267324396,0.18645029631279983,6.332193592803463e-05,-4.047960917926239e-06,-0.011919147788970732,0.6634637806069069
C2D01_reshape_savi,C2D,topo+area,savi,reshape,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.44505260692168447,0.011994756659347258,0.1864593985617967,6.332502721852426e-05,-3.962405492544342e-06,-0.011667231384649937,0.6655747974468217
C2D07_hilbert_kndvi_calendar,C2D,topo+area,kndvi,hilbert,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.44314433022096505,0.00848829477239659,0.1867833565612047,6.34350492892185e-05,-3.848815126330958e-06,-0.011332766603553623,0.6710796421107522
C2D07_hilbert_savi,C2D,topo+area,savi,hilbert,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.4427383857433791,0.005994823304557914,0.18685323572317283,6.345878153263326e-05,-3.599298008746455e-06,-0.01059806795881195,0.6621531545067701
C2D02_serpentine_kndvi_mixup,C2D,topo+area,kndvi,serpentine,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.43983538936090644,0.011043493580782065,0.18733500725952398,6.362239997122024e-05,-3.4367410738738893e-06,-0.010119422000969843,0.6677107195282842
RF08_lsp-curve-topo_ndvi,RF,lsp+curve+topo,ndvi,,none,RF,beta_pa,lcbd_pa,1082,3,0.43978271932439944,0.005129958681562604,0.18734859996117423,6.362701630168474e-05,-1.6350114780119634e-06,-0.0048142617575151125,0.6608951982400804
RF08_lsp-curve-topo_evi,RF,lsp+curve+topo,evi,,none,RF,beta_pa,lcbd_pa,1082,3,0.43941304023710903,0.00031179177169504186,0.18741170788910447,6.364844890998827e-05,-1.16218309078068e-06,-0.003422027113827518,0.6478858441114447
C2D02_serpentine_kndvi_calendar,C2D,topo+area,kndvi,serpentine,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.4389030297979386,0.01547523726669609,0.18748503025215293,6.36733505275607e-05,-3.6335031569539493e-06,-0.010698784399729967,0.6649454577501248
C2D02_serpentine_kndvi_wC,C2D,topo+area,kndvi,serpentine,late,C2D-C,beta_pa,lcbd_pa,1082,3,0.43833089056084035,0.011159501119863165,0.18758631738740103,6.370774949401637e-05,-4.697058157753933e-06,-0.01383040288450727,0.6688124677958762
C2D01_reshape_kndvi,C2D,topo+area,kndvi,reshape,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.4358938925247717,0.013295024432170916,0.1879903424970765,6.384496382198542e-05,-3.4307795893689263e-06,-0.010101868517550171,0.6624438735460875
C2D02_serpentine_savi,C2D,topo+area,savi,serpentine,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.4355501146809344,0.012456350299458631,0.18804872961185407,6.386479315566888e-05,-5.3841920089776275e-06,-0.01585365609509794,0.6601377498585892
C2D01_reshape_evi,C2D,topo+area,evi,reshape,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.43524032283905667,0.02143250332994201,0.18808557343868385,6.387730599414646e-05,-4.6754376865749895e-06,-0.013766741797734463,0.6625820886370657
MLP03_lsp-curve-qc_kndvi,MLP,lsp+curve+qc,kndvi,tabular,late,MLP-B,beta_pa,lcbd_pa,1082,3,0.4351087055963589,0.00660537054545693,0.18812768426012197,6.389160760047112e-05,-2.3148569663150836e-06,-0.006816054515163845,0.6702009247494488
RF08_lsp-curve-topo_savi,RF,lsp+curve+topo,savi,,none,RF,beta_pa,lcbd_pa,1082,3,0.43429070371548595,0.0024650427330572045,0.18826570051217315,6.393848044777809e-05,-9.62124149241449e-07,-0.002832957174898181,0.649179822508597
C2D02_serpentine_evi,C2D,topo+area,evi,serpentine,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.433663769076814,0.017926628912817034,0.18835466685110056,6.396869504611727e-05,-4.634091711049968e-06,-0.013644999319792175,0.6569919623884414
C2D02_serpentine_kndvi_wX,C2D,topo+area,kndvi,serpentine,late,C2D-X,beta_pa,lcbd_pa,1082,3,0.43302727609340685,0.01580286301950483,0.18846397415343286,6.400581780822404e-05,-3.268904914719248e-06,-0.009625231462608073,0.6687924099248234
C2D07_hilbert_kndvi,C2D,topo+area,kndvi,hilbert,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.43286575514800724,0.011384866676018077,0.18849661619132843,6.401690364221336e-05,-3.0416623799098324e-06,-0.008956119924416313,0.65888848690114
C2D09_spectrogram_kndvi,C2D,topo+area,kndvi,spectrogram,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.4306038222105573,0.0029731126854709287,0.18887806307311125,6.414644999041371e-05,-3.4647712022810593e-06,-0.010201956207648908,0.6591720141453988
C2D07_hilbert_kndvi_wA,C2D,topo+area,kndvi,hilbert,late,C2D-A,beta_pa,lcbd_pa,1082,3,0.43051275541502826,0.009380762502600323,0.1888893434525664,6.415028101390485e-05,-3.0439574184470385e-06,-0.008962877623925022,0.6560661202176744
C2D02_serpentine_nbr,C2D,topo+area,nbr,serpentine,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.4301019189331643,0.012840886338552591,0.18895377430759938,6.417216291248517e-05,-2.3502896781999436e-06,-0.006920385495151673,0.6580457458828001
C2D07_hilbert_nbr,C2D,topo+area,nbr,hilbert,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.4295233271833903,0.01920755565963997,0.18903964500003687,6.420132617257192e-05,-3.6281588566636703e-06,-0.01068304820407986,0.6623781374301082
C2D01_reshape_nbr,C2D,topo+area,nbr,reshape,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.42840793707580316,0.012650523879950335,0.18923463054558667,6.426754683548514e-05,-3.779290300186309e-06,-0.011128052009064629,0.660964149476522
RF08_lsp-curve-topo_nbr,RF,lsp+curve+topo,nbr,,none,RF,beta_pa,lcbd_pa,1082,3,0.42790482601548757,0.004753523283959705,0.1893245246464149,6.429807651876009e-05,-2.413162932623272e-07,-0.0007105514656880132,0.6535121582728544
C2D02_serpentine_kndvi_wA,C2D,topo+area,kndvi,serpentine,late,C2D-A,beta_pa,lcbd_pa,1082,3,0.42763792155446323,0.008528067579191891,0.1893662731367488,6.431225507080479e-05,-4.0198556512014825e-06,-0.01183639233887305,0.6552719234212584
C2D02_serpentine_kndvi_film,C2D,topo+area,kndvi,serpentine,film,C2D-B,beta_pa,lcbd_pa,1082,3,0.4248343934671128,0.015062683436280264,0.18982214285884322,6.446707677881412e-05,-4.369314733891669e-06,-0.012865368294232897,0.6659179066090279
MLP01_lsp_nbr,MLP,lsp,nbr,tabular,late,MLP-B,beta_pa,lcbd_pa,1082,3,0.419479630447299,0.02352075461944729,0.19068851651450547,6.476131314206206e-05,-3.6332344474451856e-06,-0.010697993189436142,0.6576357504093048
C1D01_curve1d_nbr,C1D,topo+area,nbr,curve1d,late,C1D-B,beta_pa,lcbd_pa,1082,3,0.4173234572215305,0.005616489684770536,0.19106698354307872,6.488984747752905e-05,-3.2397395963714364e-06,-0.009539354709658087,0.6483372930600787
C1D02_curve5,C1D,topo+area,,curve5,late,C1D-B,beta_pa,lcbd_pa,1082,3,0.4171997116633182,0.012257127013762319,0.19108169049003432,6.489484222610944e-05,-2.440895964067646e-06,-0.007187174066919834,0.6495774000966622
C2D07_hilbert_kndvi_none,C2D,topo+area,kndvi,hilbert,none,C2D-B,beta_pa,lcbd_pa,1082,3,0.41713922001516446,0.016286179201035214,0.19108627029168326,6.489639761063984e-05,-2.8502524770239917e-06,-0.008392516923541088,0.6516213508819791
C2D11_pxcube_kndvi,C2D,topo+area,kndvi,pxcube,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.41649298469983353,0.011565459080274414,0.19119831176477944,6.493444894722114e-05,-3.261879830026431e-06,-0.009604546227651157,0.649485602477236
MLP01_lsp_kndvi,MLP,lsp,kndvi,tabular,late,MLP-B,beta_pa,lcbd_pa,1082,3,0.4146394701368014,0.012998352012676843,0.19150012106867031,6.503694891520937e-05,-3.5595040975130037e-06,-0.01048089550613529,0.6559214617204101
C2D07_hilbert_kndvi_nperSample,C2D,topo+area,kndvi,hilbert,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.4145831931490432,0.0067086976752659,0.1915151176095404,6.504204201518777e-05,-3.778190765306819e-06,-0.011124814448477092,0.6459150964844338
C1D01_curve1d_ndvi,C1D,topo+area,ndvi,curve1d,late,C1D-B,beta_pa,lcbd_pa,1082,3,0.41211920135116004,0.012595478840728279,0.19191253876367595,6.517701351888758e-05,-3.7477305808376716e-06,-0.011035124985626974,0.6442884466469776
C1D01_curve1d_evi,C1D,topo+area,evi,curve1d,late,C1D-B,beta_pa,lcbd_pa,1082,3,0.4100289265979337,0.009315226850532321,0.19225672354549958,6.529390497539393e-05,-2.7615068151855692e-06,-0.008131206925611539,0.6382747355110122
C2D02_serpentine_kndvi_patchctx,C2D,topo+area,kndvi,serpentine,patchctx,C2D-B,beta_pa,lcbd_pa,1082,3,0.40727323195124193,0.004521391918437519,0.1927082922006378,6.544726596228018e-05,-2.665453899163487e-06,-0.00784838084975721,0.6433238287803079
C2D06_cwt_kndvi,C2D,topo+area,kndvi,cwt,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.4057700454794237,0.011132647697327172,0.1929478117585379,6.55286111915386e-05,-3.1188146544324867e-06,-0.009183293402850456,0.6371609040803947
C2D07_hilbert_kndvi_film,C2D,topo+area,kndvi,hilbert,film,C2D-B,beta_pa,lcbd_pa,1082,3,0.40557829058575684,0.013569532058748035,0.1929762263166138,6.553826129594438e-05,-4.7706729938990735e-06,-0.01404716043954915,0.6525625213200928
C2D07_hilbert_kndvi_patchctx,C2D,topo+area,kndvi,hilbert,patchctx,C2D-B,beta_pa,lcbd_pa,1082,3,0.40400944427934277,0.01587566830932624,0.1932277199487927,6.562367314016276e-05,-3.6990490784194672e-06,-0.010891783181277493,0.6430694744882538
MLP01_lsp_evi,MLP,lsp,evi,tabular,late,MLP-B,beta_pa,lcbd_pa,1082,3,0.4034843577661902,0.009347863145285875,0.19332022340262223,6.565508900751374e-05,-3.535936407340038e-06,-0.010411500868214685,0.6458243119447467
C2D02_serpentine_kndvi_none,C2D,topo+area,kndvi,serpentine,none,C2D-B,beta_pa,lcbd_pa,1082,3,0.40308275411405914,0.011858458422963096,0.193382897742611,6.567637436141012e-05,-2.4087523994962647e-06,-0.007092527921772046,0.6405745768379095
C2D10_stack5,C2D,topo+area,,stack5,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.4030742074773845,0.016136930183387854,0.19337887400283363,6.567500782567695e-05,-3.6193316577483606e-06,-0.010657056676353324,0.6363457223996494
C1D01_curve1d_ndvi_v2,C1D,topo+area,ndvi,curve1d,late,C1D-B,beta_pa,lcbd_pa,1082,3,0.4011664273419173,0.015323999680868804,0.1936888302887799,6.578027465800341e-05,-3.1796321057122153e-06,-0.00936236928936444,0.6307772820577486
MLP01_lsp_savi,MLP,lsp,savi,tabular,late,MLP-B,beta_pa,lcbd_pa,1082,3,0.40003919600251314,0.01039549592993419,0.19387676517894412,6.584410078919741e-05,-4.142534431945475e-06,-0.012197617792355809,0.6425826970340043
C1D01_curve1d_kndvi,C1D,topo+area,kndvi,curve1d,late,C1D-B,beta_pa,lcbd_pa,1082,3,0.3980042011512099,0.010742591940424736,0.1942050198966765,6.595558210413967e-05,-3.130492432224109e-06,-0.009217678408577342,0.6345854662197935
C1D01_curve1d_savi,C1D,topo+area,savi,curve1d,late,C1D-B,beta_pa,lcbd_pa,1082,3,0.39764896575809966,0.019373533402314926,0.1942506627845565,6.597108326492658e-05,-4.270207041469416e-06,-0.01257354748445842,0.633988302503666
C1D01_curve1d_savi_v2,C1D,topo+area,savi,curve1d,late,C1D-B,beta_pa,lcbd_pa,1082,3,0.3974662218003398,0.0028892337898836036,0.1942965551816753,6.598666916362133e-05,-4.130975169040068e-06,-0.012163581751570195,0.627542467901287
C2D02_serpentine_kndvi_patch,C2D,topo+area,kndvi,serpentine,patch,C2D-B,beta_pa,lcbd_pa,1082,3,0.39695797375878716,0.0007981219377000552,0.19437882849339347,6.601461068732083e-05,-3.255179195070099e-06,-0.009584816329081538,0.6374313426326558
C2D02_serpentine_kndvi_nperSample,C2D,topo+area,kndvi,serpentine,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.39675238408735763,0.012247715142019052,0.19440527128461974,6.602359114358668e-05,-2.575929727561584e-06,-0.007584778543894305,0.640666933380596
B01_topo-area,BASE,topo+area,,,none,RF,beta_pa,lcbd_pa,1082,3,0.3961500362297983,0.004250832074897805,0.1945082211407255,6.605855480050248e-05,2.790284879560991e-07,0.0008215943416236284,0.6293971567617975
C1D01_curve1d_kndvi_v2,C1D,topo+area,kndvi,curve1d,late,C1D-B,beta_pa,lcbd_pa,1082,3,0.3955441122965291,0.013288875967838896,0.19459877162924008,6.608930740505907e-05,-2.8254833396446235e-06,-0.008319584646027585,0.6257298418750448
C2D07_hilbert_kndvi_patch,C2D,topo+area,kndvi,hilbert,patch,C2D-B,beta_pa,lcbd_pa,1082,3,0.3932965550428169,0.012944210533966235,0.19496070530844659,6.621222671223179e-05,-3.944438168825989e-06,-0.011614326924574014,0.6348112633225568
MLP01_lsp_ndvi,MLP,lsp,ndvi,tabular,late,MLP-B,beta_pa,lcbd_pa,1082,3,0.3912204447682355,0.01942099275521197,0.19528493552362933,6.632234123238941e-05,-2.863699510792295e-06,-0.008432111471526445,0.638609888949523
C1D01_curve1d_evi_v2,C1D,topo+area,evi,curve1d,late,C1D-B,beta_pa,lcbd_pa,1082,3,0.39107929291634114,0.01593409271157173,0.1953129343538451,6.633185014799882e-05,-3.402925076827445e-06,-0.0100198514086148,0.6246898009458204
C1D01_curve1d_nbr_v2,C1D,topo+area,nbr,curve1d,late,C1D-B,beta_pa,lcbd_pa,1082,3,0.37550137122375227,0.011037895544222454,0.1978015440991481,6.717702760257142e-05,-2.970876776001093e-06,-0.008747692992579223,0.6115193695544295
B02_area,BASE,area,,,none,RF,beta_pa,lcbd_pa,1082,3,0.3351229646054268,0.0033621318132441387,0.20410092629753449,6.931641318597228e-05,-5.992789953881296e-07,-0.0017645661748424974,0.5682385516271228
C2D08_cos2d_kndvi,C2D,topo+area,kndvi,cos2d,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.3276318757819408,0.008778388116633904,0.20524500814844704,6.970496433924249e-05,-2.7662158061452355e-06,-0.008145072464415691,0.5685698862310442
C2D03_gaf_kndvi,C2D,topo+area,kndvi,gaf,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.2146661709215887,0.008703439928181449,0.22181859396873801,7.533365767019645e-05,-3.5277056615992273e-06,-0.010387265586084432,0.5016327008923774
C2D04_mtf_kndvi,C2D,topo+area,kndvi,mtf,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.15466489854556664,0.023245030492234878,0.23012409835992534,7.81543590973825e-05,-3.5724549623748853e-06,-0.010519029093739895,0.3801934184257747
C2D05_ndi_kndvi,C2D,topo+area,kndvi,ndi,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.13324028140118058,0.022049320485959065,0.23302436691514394,7.913934342435588e-05,-3.12794965152377e-06,-0.009210191236745203,0.3515932173059157
C2D02_serpentine_kndvi_nglobal,C2D,topo+area,kndvi,serpentine,late,C2D-B,beta_pa,lcbd_pa,1082,3,0.0075485438585244,0.06268362908400027,0.2492796413739556,8.465993238628837e-05,-3.538647654855651e-06,-0.010419484087540724,0.21820623018154114
C2D07_hilbert_kndvi_nglobal,C2D,topo+area,kndvi,hilbert,late,C2D-B,beta_pa,lcbd_pa,1082,3,-0.009532111360321364,0.07173715462902028,0.251392268897246,8.537741939121737e-05,-4.7888236658438485e-06,-0.014100604765165253,0.20153303461227168
B00_area,BASE,area,,,none,mean,beta_pa,lcbd_pa,1082,3,-0.015535793515421434,0.003704783119011466,0.25224488598455214,8.566698377186591e-05,-2.5728384017314676e-06,-0.007575676190838018,-0.10031734555050369
RF03_curve-topo-area_evi,RF,curve+topo+area,evi,,none,RF,beta_pa,pcoa1_pa,1082,3,0.5737832742348173,0.004775554904390993,0.15973012991916288,0.17960655648626914,-0.0005768745347889664,-0.0005130338568455469,0.7697185927286908
RF04_lsp-curve-topo-area_savi,RF,lsp+curve+topo+area,savi,,none,RF,beta_pa,pcoa1_pa,1082,3,0.5735880500294511,0.004889630616119631,0.15976663059839213,0.17964759922071813,-0.000944395428466467,-0.0008398825044872163,0.7694318051911188
RF03_curve-topo-area_savi,RF,curve+topo+area,savi,,none,RF,beta_pa,pcoa1_pa,1082,3,0.5727479025787209,0.0029618316054727087,0.15992505318388128,0.1798257355251446,-0.0005653017679902386,-0.0005027418074880606,0.7685505871688902
RF04_lsp-curve-topo-area_evi,RF,lsp+curve+topo+area,evi,,none,RF,beta_pa,pcoa1_pa,1082,3,0.5710437021607081,0.005252025057041726,0.16024232812336833,0.18018249138184803,-0.00039959332877856645,-0.00035537173903510004,0.7683854206620336
RF03_curve-topo-area_savi_v2,RF,curve+topo+area,savi,,none,RF,beta_pa,pcoa1_pa,1082,3,0.5674920372881558,0.0050584455785455075,0.16090451841298503,0.18092708301097207,-0.00039537019052049974,-0.0003516159606502542,0.7661885687583901
RF01_lsp-topo-area_kndvi,RF,lsp+topo+area,kndvi,,none,RF,beta_pa,pcoa1_pa,1082,3,0.5635962941633791,0.004733996738205829,0.16162781598068612,0.18174038595835862,0.0015456383997511335,0.0013745880285788437,0.765312968386782
RF06_curve_all-topo-area,RF,curve_all+topo+area,,,none,RF,beta_pa,pcoa1_pa,1082,3,0.5629748333926732,0.0035186070724612137,0.16174356938524306,0.18187054343337325,0.002902617256199367,0.0025813948026656448,0.7638732520026678
RF03_curve-topo-area_evi_v2,RF,curve+topo+area,evi,,none,RF,beta_pa,pcoa1_pa,1082,3,0.5621066572062392,0.0029141295276556094,0.16190442138319627,0.18205141146040682,-0.00021099262161506654,-0.00018764280949362753,0.7623331536648883
RF02_lsp-qc-topo-area_kndvi,RF,lsp+qc+topo+area,kndvi,,none,RF,beta_pa,pcoa1_pa,1082,3,0.5615199911006714,0.005104855618062395,0.16201160651262111,0.1821719344450953,0.0019112772239456668,0.001699762888754663,0.763122305687869
RF03_curve-topo-area_kndvi_v2,RF,curve+topo+area,kndvi,,none,RF,beta_pa,pcoa1_pa,1082,3,0.5604714899226774,0.005098389865556656,0.1622052134106256,0.18238963331180358,0.0014952752015842668,0.001329798348604366,0.7637776998391227
RF03_curve-topo-area_kndvi,RF,curve+topo+area,kndvi,,none,RF,beta_pa,pcoa1_pa,1082,3,0.5576713838735978,0.00408109405985824,0.16272174184047336,0.1829704372757093,0.0028585028362538337,0.002542162370581535,0.7613336065741544
RF03_curve-topo-area_nbr,RF,curve+topo+area,nbr,,none,RF,beta_pa,pcoa1_pa,1082,3,0.5561012849464779,0.0020252744522271235,0.16301115755092185,0.18329586716907373,0.0018575657218366669,0.001651995449871218,0.7622588058430608
RF03_curve-topo-area_ndvi,RF,curve+topo+area,ndvi,,none,RF,beta_pa,pcoa1_pa,1082,3,0.5550690310309505,0.0052390101681717115,0.16319898141925526,0.1835070633800476,0.0024205577803407333,0.0021526831553068822,0.7609763221000451
RF04_lsp-curve-topo-area_nbr,RF,lsp+curve+topo+area,nbr,,none,RF,beta_pa,pcoa1_pa,1082,3,0.5539079425263495,0.003586853858323117,0.16341278878940788,0.18374747641623515,0.0014231418108478667,0.0012656477067834718,0.7609729338262308
RF02_lsp-qc-topo-area_savi,RF,lsp+qc+topo+area,savi,,none,RF,beta_pa,pcoa1_pa,1082,3,0.5538060929994427,0.002896639981909268,0.16343175144011038,0.18376879873279658,0.0006638750649880995,0.0005904063440398318,0.7589378064737516
RF05_lsp_all-topo-area,RF,lsp_all+topo+area,,,none,RF,beta_pa,pcoa1_pa,1082,3,0.5536032882500402,0.0036499205094572347,0.16346855229526278,0.18381017899632612,0.0016653164385845333,0.0014810217193377394,0.757729796862864
RF02_lsp-qc-topo-area_nbr,RF,lsp+qc+topo+area,nbr,,none,RF,beta_pa,pcoa1_pa,1082,3,0.5532632959875533,0.004536072793520814,0.1635302998891237,0.1838796103096938,0.0005051160565015998,0.00044921663723018816,0.7619597772584793
RF04_lsp-curve-topo-area_kndvi,RF,lsp+curve+topo+area,kndvi,,none,RF,beta_pa,pcoa1_pa,1082,3,0.5528463454048578,0.003264055346274481,0.16360727136985298,0.18396615993316456,0.0033156640576142335,0.0029487311657885318,0.7587939043060055
RF03_curve-topo-area_ndvi_v2,RF,curve+topo+area,ndvi,,none,RF,beta_pa,pcoa1_pa,1082,3,0.5528228913437415,0.0030477343635180016,0.16361165607337239,0.18397109025846223,0.0016795238969049668,0.001493656888163091,0.7582974448271512
RF01_lsp-topo-area_ndvi,RF,lsp+topo+area,ndvi,,none,RF,beta_pa,pcoa1_pa,1082,3,0.5525543336284157,0.004210449670533655,0.1636602068223139,0.18402568254381632,2.101036927466884e-06,1.868522552599348e-06,0.7584417969753433
RF02_lsp-qc-topo-area_ndvi,RF,lsp+qc+topo+area,ndvi,,none,RF,beta_pa,pcoa1_pa,1082,3,0.551973806939106,0.0035316731367205914,0.16376669742006114,0.18414542457100455,0.0008924434338029998,0.0007936798545422529,0.7581295342290136
RF01_lsp-topo-area_savi,RF,lsp+topo+area,savi,,none,RF,beta_pa,pcoa1_pa,1082,3,0.5507348681742164,0.004924974499253159,0.1639921815463586,0.18439896739030293,5.2015587272400146e-05,4.625920498329527e-05,0.7575400330038392
RF02_lsp-qc-topo-area_evi,RF,lsp+qc+topo+area,evi,,none,RF,beta_pa,pcoa1_pa,1082,3,0.5502760429222769,0.005780934687191404,0.16407529454001665,0.1844924227615453,0.0002621756322345673,0.00023316157615698002,0.7558430635881969
RF01_lsp-topo-area_nbr,RF,lsp+topo+area,nbr,,none,RF,beta_pa,pcoa1_pa,1082,3,0.5500199889036321,0.005520982320860545,0.16412219559291288,0.1845451600667145,-0.0005201469685905,-0.0004625841310886159,0.759986958777299
RF04_lsp-curve-topo-area_ndvi,RF,lsp+curve+topo+area,ndvi,,none,RF,beta_pa,pcoa1_pa,1082,3,0.5482569487116615,0.0044710665697357274,0.16444411524960736,0.1849071386178708,0.002609397030387767,0.0023206242290290773,0.7557297553541411
