target,step,doy,attribution
ses_mpd,11,186.0,0.02041094284436626
ses_mpd,12,193.0,0.017212399496292954
ses_mpd,13,200.0,0.02683025675331193
ses_mpd,14,207.0,0.02542610618532428
ses_mpd,15,214.0,0.01030774014467384
ses_mpd,16,222.0,0.012566453787820285
ses_mpd,17,229.0,0.020539467739931063
ses_mpd,18,236.0,0.015570304767111296
ses_mpd,19,243.0,0.008276580602270284
ses_mpd,20,250.0,0.009771284531386997
ses_mpd,21,257.0,0.007120586317717996
ses_mpd,22,264.0,0.007426358630341129
ses_mpd,23,271.0,0.01142802670905253
ses_mpd,24,278.0,0.01773803698582592
ses_mpd,25,285.0,0.015172036644942155
ses_mpd,26,293.0,0.011877597074751297
ses_mpd,27,300.0,0.020128535208743498
ses_mpd,28,307.0,0.013679609783379149
ses_mpd,29,314.0,0.022575236800190586
ses_mpd,30,321.0,0.009618722331962938
ses_mpd,31,328.0,0.018813155247109255
ses_mpd,32,335.0,0.020150048019638572
ses_mpd,33,342.0,0.018457912489925128
ses_mpd,34,349.0,0.023348915898617324
ses_mpd,35,356.0,0.035723478914510755
ses_mpd,36,364.0,0.02343843215664602
ses_mpd,37,1.0,0.017927804283801037
ses_mpd,38,8.0,0.010556767188184879
ses_mpd,39,15.0,0.017295862311809455
ses_mpd,40,22.0,0.036728565644359175
ses_mpd,41,29.0,0.027170335180031417
ses_mpd,42,36.0,0.014421501383254003
ses_mpd,43,43.0,0.026187196792391378
ses_mpd,44,50.0,0.020177480818209224
ses_mpd,45,58.0,0.027849616242255924
ses_mpd,46,65.0,0.023953693712814556
ses_mpd,47,72.0,0.024395123527051064
ses_mpd,48,79.0,0.02043153669167599
ses_mpd,49,86.0,0.031996147217770866
ses_mpd,50,93.0,0.04887313083305492
ses_mpd,51,100.0,0.01650846862246182
ses_mntd,0,108.0,0.009873107545310003
ses_mntd,1,115.0,0.015014959628732592
ses_mntd,2,122.0,0.013208576349246492
ses_mntd,3,129.0,0.009734462724849487
ses_mntd,4,136.0,0.009795819360888813
ses_mntd,5,143.0,0.01144234864243613
ses_mntd,6,150.0,0.01991386525763355
ses_mntd,7,158.0,0.015660673176227387
ses_mntd,8,165.0,0.021560967443070234
ses_mntd,9,172.0,0.029048800928340605
ses_mntd,10,179.0,0.03131704292243965
ses_mntd,11,186.0,0.018322971532862047
ses_mntd,12,193.0,0.016115167694214554
ses_mntd,13,200.0,0.026937442885191405
ses_mntd,14,207.0,0.027151118845024542
ses_mntd,15,214.0,0.01161680236630207
ses_mntd,16,222.0,0.01358949576075695
ses_mntd,17,229.0,0.02219621825251184
ses_mntd,18,236.0,0.016123557868536233
ses_mntd,19,243.0,0.00875417423176673
ses_mntd,20,250.0,0.009881796406764093
ses_mntd,21,257.0,0.007229047352892366
ses_mntd,22,264.0,0.008976762915679923
ses_mntd,23,271.0,0.009918554081373944
ses_mntd,24,278.0,0.018569105049770093
ses_mntd,25,285.0,0.018015135322448125
ses_mntd,26,293.0,0.011925929976490918
ses_mntd,27,300.0,0.017977791848379224
ses_mntd,28,307.0,0.013343458037615758
ses_mntd,29,314.0,0.023845611368521532
ses_mntd,30,321.0,0.01016430401249845
ses_mntd,31,328.0,0.021209472319441553
ses_mntd,32,335.0,0.01937500154385041
ses_mntd,33,342.0,0.019374690204119364
ses_mntd,34,349.0,0.02483066720183983
ses_mntd,35,356.0,0.03581625912958389
ses_mntd,36,364.0,0.024045498295879028
ses_mntd,37,1.0,0.0199092298984059
ses_mntd,38,8.0,0.009967498885539921
ses_mntd,39,15.0,0.016460346559386007
ses_mntd,40,22.0,0.037466645265664525
ses_mntd,41,29.0,0.026220928988433215
ses_mntd,42,36.0,0.016044182304452342
ses_mntd,43,43.0,0.027744218444388923
ses_mntd,44,50.0,0.019557200085825385
ses_mntd,45,58.0,0.02548068293057321
ses_mntd,46,65.0,0.022156647116967732
ses_mntd,47,72.0,0.02488562892160882
ses_mntd,48,79.0,0.018587699347049024
ses_mntd,49,86.0,0.03118152885690564
ses_mntd,50,93.0,0.04750529328708268
ses_mntd,51,100.0,0.014955610624226958
dark_n,0,108.0,0.008472060945735771
dark_n,1,115.0,0.011167365541082407
dark_n,2,122.0,0.010458088893938651
dark_n,3,129.0,0.010478304736608365
dark_n,4,136.0,0.00914804799677832
dark_n,5,143.0,0.011985171965793571
dark_n,6,150.0,0.023268537242689943
dark_n,7,158.0,0.014749499974076317
dark_n,8,165.0,0.021930489434724657
dark_n,9,172.0,0.030038343297662255
dark_n,10,179.0,0.03490542074769281
dark_n,11,186.0,0.01651606064715783
dark_n,12,193.0,0.020615230081114114
dark_n,13,200.0,0.017826239240155233
dark_n,14,207.0,0.02181971176183823
dark_n,15,214.0,0.012133288110932932
dark_n,16,222.0,0.012681515924321275
dark_n,17,229.0,0.017401510731084233
dark_n,18,236.0,0.016233720426328813
dark_n,19,243.0,0.008776583960104578
dark_n,20,250.0,0.010433553870847023
dark_n,21,257.0,0.009034418512662526
dark_n,22,264.0,0.009381002583497874
dark_n,23,271.0,0.01320629173863817
dark_n,24,278.0,0.01498686759530444
dark_n,25,285.0,0.013627087986183003
dark_n,26,293.0,0.013356141891129292
dark_n,27,300.0,0.027434549677101964
dark_n,28,307.0,0.015772890581511642
dark_n,29,314.0,0.022579391892367504
dark_n,30,321.0,0.012175432258193118
dark_n,31,328.0,0.024038287995457305
dark_n,32,335.0,0.022292923445441325
dark_n,33,342.0,0.02173080857710464
dark_n,34,349.0,0.017828065046322006
dark_n,35,356.0,0.033148422320608356
dark_n,36,364.0,0.02184619415390924
dark_n,37,1.0,0.017921827886664583
dark_n,38,8.0,0.008893747407363114
dark_n,39,15.0,0.014465100748969662
dark_n,40,22.0,0.02840486269552023
dark_n,41,29.0,0.02587506708351496
dark_n,42,36.0,0.010585425428757041
dark_n,43,43.0,0.02005823298408936
dark_n,44,50.0,0.02036440280663153
dark_n,45,58.0,0.02584403660838423
dark_n,46,65.0,0.02839908914081076
dark_n,47,72.0,0.022683122561559646
dark_n,48,79.0,0.02595632345948265
dark_n,49,86.0,0.04064696445247442
dark_n,50,93.0,0.05946731619577211
dark_n,51,100.0,0.016956958753905967
