target,n,R2,RMSE,nRMSE,MAE,Bias,spearman,seed,run_id,scheme,family,features,substrate,index,fusion,model
td_inext_q0,881,-0.1265740114267486,2.4635981186608267,0.2482973486410893,1.906126211746486,-0.1685213313616937,0.0206948319787313,3,C1D01_curve1d_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
td_inext_q1,881,-0.0785194076238893,1.7570199188827411,0.2147225130038771,1.3234520851486986,0.03410702499593,0.0388592668863454,3,C1D01_curve1d_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
td_inext_q2,881,-0.1594262669309034,1.62432841576452,0.2182665888974471,1.2497843848229104,0.0913882396880937,0.0231522184156776,3,C1D01_curve1d_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
lcbd_count_sorensen,2499,-0.0590876673104348,2.181090054865689e-05,0.2659637042180185,1.721521568587062e-05,6.894773332302791e-06,0.3370049296632627,4,C1D01_curve1d_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
pd_inext_q0,877,-0.0734614723327062,1.5945355538766324,0.2303625925632745,1.2625930388519693,0.0877683801555351,0.0718605978959944,4,C1D01_curve1d_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
pd_inext_q1,877,-0.314844519163701,1.3079879710911158,0.2608334335473422,0.9907972412643729,-0.0370969733545342,-0.040941373210269,4,C1D01_curve1d_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
pd_inext_q2,877,-0.3028501932105958,1.060621205549717,0.2769095414744256,0.8142687308822548,-0.0671483190607871,-0.0391696115156549,4,C1D01_curve1d_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
td_inext_q0,881,-0.0570724050410305,2.3863952032246387,0.2405163396100434,1.831769455668356,-0.0765847679812743,0.022898105050721,4,C1D01_curve1d_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
td_inext_q1,881,-0.1853736030638548,1.8420029807288203,0.2251081531473067,1.3801175949497773,-0.1870219058316252,-0.0301350710727271,4,C1D01_curve1d_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
td_inext_q2,881,-0.1617588045123745,1.625961509439046,0.2184860333042735,1.2409480105170456,-0.165272744922732,0.0009137889431836,4,C1D01_curve1d_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
lcbd_count_sorensen,2499,0.1909736959729083,1.906289971378916e-05,0.2324543826012806,1.552031258719693e-05,-1.8962760814870693e-06,0.4193478104039905,0,C2D02_serpentine_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C2D,topo+area,serpentine,kndvi,late,C2D-B
pd_inext_q0,877,-0.0831227366244216,1.6016949735436463,0.2313969141070821,1.2274731966884274,-0.1398776616086027,0.1199465060117817,0,C2D02_serpentine_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C2D,topo+area,serpentine,kndvi,late,C2D-B
pd_inext_q1,877,-0.2284298126750814,1.264275505077472,0.2521164783068066,1.0075808070521917,0.0425736977453893,-0.0506501928578655,0,C2D02_serpentine_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C2D,topo+area,serpentine,kndvi,late,C2D-B
pd_inext_q2,877,-0.1934599327016046,1.015119070546875,0.2650297343634468,0.8199134082693906,0.0365124684208857,-0.0502627114403797,0,C2D02_serpentine_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C2D,topo+area,serpentine,kndvi,late,C2D-B
