target,n,R2,RMSE,nRMSE,MAE,Bias,spearman,seed,run_id,scheme,family,features,substrate,index,fusion,model
lcbd_count_sorensen,2499,0.4799921401764688,1.5283140161926976e-05,0.1863637203095483,1.2070246364262185e-05,-1.410940451998096e-06,0.6442439426451455,0,RFG3c_clim-curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,clim+curve+topo_ctr+area,,kndvi,none,RF
pd_inext_q0,877,0.118276994587445,1.4451304849906543,0.2087780384108173,1.105346244065901,-0.0927545143088029,0.3766601156580801,0,RFG3c_clim-curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,clim+curve+topo_ctr+area,,kndvi,none,RF
pd_inext_q1,877,0.1320253683945859,1.062722965776238,0.2119237226943283,0.8367178378517266,0.030994666459625,0.3694548810441121,0,RFG3c_clim-curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,clim+curve+topo_ctr+area,,kndvi,none,RF
pd_inext_q2,877,0.1126878152510078,0.8752886315295134,0.2285224662173262,0.6931430467209128,0.0097533808806005,0.3388216289901675,0,RFG3c_clim-curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,clim+curve+topo_ctr+area,,kndvi,none,RF
td_inext_q0,881,0.0268320154666563,2.289728058530572,0.2307735996938072,1.7536032201427572,-0.0843366492636376,0.1802216231788012,0,RFG3c_clim-curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,clim+curve+topo_ctr+area,,kndvi,none,RF
td_inext_q1,881,0.0628205405862873,1.6378498431517716,0.2001589341503787,1.2356669360667132,0.0322408529571241,0.2569831327721715,0,RFG3c_clim-curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,clim+curve+topo_ctr+area,,kndvi,none,RF
td_inext_q2,881,0.0662323119733482,1.4577118863528598,0.1958777535020522,1.1211359661214468,0.0623843549170557,0.254578768905678,0,RFG3c_clim-curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,clim+curve+topo_ctr+area,,kndvi,none,RF
lcbd_count_sorensen,2499,0.4811082702166979,1.5266729703369783e-05,0.1861636099869116,1.2090410983435177e-05,-2.9024002428347053e-08,0.6394723400930858,1,RFG3c_clim-curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,clim+curve+topo_ctr+area,,kndvi,none,RF
pd_inext_q0,877,0.1283858864754617,1.436822444174293,0.2075777755399609,1.1035060833016457,-0.0573451609310176,0.3937921145717694,1,RFG3c_clim-curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,clim+curve+topo_ctr+area,,kndvi,none,RF
pd_inext_q1,877,0.1195172649396607,1.0703528556802733,0.2134452430945485,0.8314047538088283,-0.0295583678063094,0.357958813254211,1,RFG3c_clim-curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,clim+curve+topo_ctr+area,,kndvi,none,RF
pd_inext_q2,877,0.0845984500390565,0.889035057250083,0.2321114161867191,0.6947985858908613,-0.0687143397462649,0.306024908630181,1,RFG3c_clim-curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,clim+curve+topo_ctr+area,,kndvi,none,RF
td_inext_q0,881,0.0255091160021855,2.2912838286320887,0.2309304002646371,1.797676774023529,0.1581083105207477,0.1656846725494003,1,RFG3c_clim-curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,clim+curve+topo_ctr+area,,kndvi,none,RF
td_inext_q1,881,0.0732763676801904,1.6286877196484146,0.1990392461138631,1.229149829648526,-0.0042647535771772,0.2668085152197263,1,RFG3c_clim-curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,clim+curve+topo_ctr+area,,kndvi,none,RF
td_inext_q2,881,0.0620582957965366,1.4609662978423863,0.1963150599530099,1.129983566112864,0.0933597505869088,0.2498719937798394,1,RFG3c_clim-curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,clim+curve+topo_ctr+area,,kndvi,none,RF
lcbd_count_sorensen,2499,0.4767116682091483,1.533127125235081e-05,0.1869506343192939,1.2084234375114533e-05,-1.0738811012581508e-06,0.6361953155841437,2,RFG3c_clim-curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,clim+curve+topo_ctr+area,,kndvi,none,RF
