target,n,R2,RMSE,nRMSE,MAE,Bias,spearman,seed,run_id,scheme,family,features,substrate,index,fusion,model
td_inext_q2,895,-0.1056389263924912,1.7206371442386974,0.2171236923664909,1.2531830579010723,-0.1715295814317315,0.0727447465042333,4,C2D02_serpentine_kndvi_raw100_pg-all_unified_ctr,kfold5_block20_unified,C2D,topo+area,serpentine,kndvi,late,C2D-B
lcbd_count_sorensen,2499,0.411509693910408,1.6260579813789e-05,0.1981011872679939,1.2835673884280036e-05,-1.0997250180034196e-06,0.5606686247861574,0,C1D01_curve1d_kndvi_raw100_pg-all_unified_herbcommon_ctr,kfold5_block20_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
pd_inext_q0,877,0.5779524619327618,2.141236949177283,0.1062962857869444,1.4839687970316535,0.1855621913272906,0.3665909609637691,0,C1D01_curve1d_kndvi_raw100_pg-all_unified_herbcommon_ctr,kfold5_block20_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
pd_inext_q1,877,0.0383881629630658,1.1561529596411255,0.2156574623699823,0.917474804663336,0.1402389171926041,0.2383038559342293,0,C1D01_curve1d_kndvi_raw100_pg-all_unified_herbcommon_ctr,kfold5_block20_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
pd_inext_q2,877,0.0708233098594052,0.8966244598358823,0.2347028420616183,0.7135561700143312,0.0251515148085522,0.2869299229346863,0,C1D01_curve1d_kndvi_raw100_pg-all_unified_herbcommon_ctr,kfold5_block20_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
td_inext_q0,881,0.7766573862508657,5.221804143176892,0.0881947775650898,2.629404920459639,-0.2080763324937863,0.2682367267406302,0,C1D01_curve1d_kndvi_raw100_pg-all_unified_herbcommon_ctr,kfold5_block20_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
td_inext_q1,881,-0.0018442181500417,2.556572524004973,0.1743841242397846,1.6014281654103206,0.1632594234277104,0.2446270108410931,0,C1D01_curve1d_kndvi_raw100_pg-all_unified_herbcommon_ctr,kfold5_block20_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
td_inext_q2,881,0.0006754912615093,1.6336042562200457,0.2057383596791349,1.2112402933067925,0.1113112277392951,0.1492796557756531,0,C1D01_curve1d_kndvi_raw100_pg-all_unified_herbcommon_ctr,kfold5_block20_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
lcbd_count_sorensen,2499,0.4199165088842381,1.6144017650287343e-05,0.1966811208715532,1.283818942024572e-05,4.018894725196903e-07,0.5785159795074968,1,C1D01_curve1d_kndvi_raw100_pg-all_unified_herbcommon_ctr,kfold5_block20_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
pd_inext_q0,877,0.6111075473868686,2.055411588140394,0.1020357030858799,1.4385469179557473,0.045727790729574,0.3559198539110982,1,C1D01_curve1d_kndvi_raw100_pg-all_unified_herbcommon_ctr,kfold5_block20_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
pd_inext_q1,877,0.0191081605227708,1.1676856838103185,0.2178086639110942,0.9078793727096588,0.0465679878513897,0.2325498178163086,1,C1D01_curve1d_kndvi_raw100_pg-all_unified_herbcommon_ctr,kfold5_block20_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
pd_inext_q2,877,0.0791118285635347,0.8926164298190069,0.2336536892912365,0.7132099841045244,0.0144147542444513,0.2911588350473166,1,C1D01_curve1d_kndvi_raw100_pg-all_unified_herbcommon_ctr,kfold5_block20_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
td_inext_q0,881,0.791542637637207,5.044793577098672,0.0852051197621754,2.828027810117216,0.2883863750440569,0.2351766235104678,1,C1D01_curve1d_kndvi_raw100_pg-all_unified_herbcommon_ctr,kfold5_block20_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
td_inext_q1,881,-0.0612075989459262,2.6312262591559907,0.1794762646360778,1.6123701403407715,0.060572805443096,0.2458527081473919,1,C1D01_curve1d_kndvi_raw100_pg-all_unified_herbcommon_ctr,kfold5_block20_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
td_inext_q2,881,-0.0527513009501063,1.6767043083742048,0.2111664393370564,1.238760228095917,0.1168898665044566,0.1270147267163293,1,C1D01_curve1d_kndvi_raw100_pg-all_unified_herbcommon_ctr,kfold5_block20_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
lcbd_count_sorensen,2499,0.4284456963658631,1.6024892336697146e-05,0.1952298278471877,1.2696526186906382e-05,-2.512776587166349e-07,0.5785330849153484,2,C1D01_curve1d_kndvi_raw100_pg-all_unified_herbcommon_ctr,kfold5_block20_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
pd_inext_q0,877,0.5586633590051393,2.189621435455128,0.10869821107738,1.4532392696715934,-0.0868535462959629,0.4159454326166588,2,C1D01_curve1d_kndvi_raw100_pg-all_unified_herbcommon_ctr,kfold5_block20_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
pd_inext_q1,877,0.0747371441152646,1.1340911436238876,0.2115422670423435,0.8777628028015304,0.0312652289841874,0.2882583328051841,2,C1D01_curve1d_kndvi_raw100_pg-all_unified_herbcommon_ctr,kfold5_block20_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
pd_inext_q2,877,0.0756205829484008,0.8943068604437171,0.2340961809805666,0.7046668429597136,-0.0028738679503721,0.3077445625645593,2,C1D01_curve1d_kndvi_raw100_pg-all_unified_herbcommon_ctr,kfold5_block20_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
td_inext_q0,881,0.754956184789171,5.469613692943053,0.0923802099407351,2.7433229246590134,-0.8227609806190611,0.27139054539525,2,C1D01_curve1d_kndvi_raw100_pg-all_unified_herbcommon_ctr,kfold5_block20_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
td_inext_q1,881,0.0177979446798665,2.531386376027397,0.1726661740088391,1.5488889827251058,-0.0389394236067059,0.2421637091839058,2,C1D01_curve1d_kndvi_raw100_pg-all_unified_herbcommon_ctr,kfold5_block20_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
td_inext_q2,881,0.0074865862392488,1.6280276604896904,0.2050360355674118,1.1748929510685142,-0.0480678960327671,0.148034794791111,2,C1D01_curve1d_kndvi_raw100_pg-all_unified_herbcommon_ctr,kfold5_block20_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
lcbd_count_sorensen,2499,0.4186684301955069,1.616137564998366e-05,0.1968925918269444,1.2901898521870369e-05,-1.300997834236331e-06,0.5750370955493025,3,C1D01_curve1d_kndvi_raw100_pg-all_unified_herbcommon_ctr,kfold5_block20_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
pd_inext_q0,877,0.5769193200063949,2.143856144047591,0.1064263090833259,1.4773588415702936,0.0404192533306623,0.3546925193783255,3,C1D01_curve1d_kndvi_raw100_pg-all_unified_herbcommon_ctr,kfold5_block20_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
pd_inext_q1,877,0.0801249752646662,1.1307844007653858,0.2109254595796043,0.8708732380230868,-0.006061272474856,0.2846429010626363,3,C1D01_curve1d_kndvi_raw100_pg-all_unified_herbcommon_ctr,kfold5_block20_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
pd_inext_q2,877,0.1057400330100173,0.8796164116110954,0.2302507693878378,0.7009319151628387,-0.0004138696407728,0.3323156397777548,3,C1D01_curve1d_kndvi_raw100_pg-all_unified_herbcommon_ctr,kfold5_block20_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
td_inext_q0,881,0.8054342154399161,4.87380350726622,0.0823171464178635,2.7190306048206248,-0.1469722201614804,0.2798225223529519,3,C1D01_curve1d_kndvi_raw100_pg-all_unified_herbcommon_ctr,kfold5_block20_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
td_inext_q1,881,0.0362094309946084,2.5075485780186644,0.171040194894018,1.5523201403386888,-0.0553786339391269,0.2667759388813255,3,C1D01_curve1d_kndvi_raw100_pg-all_unified_herbcommon_ctr,kfold5_block20_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
td_inext_q2,881,-0.0058412560819036,1.63892209180078,0.206408095182858,1.18569678053844,-0.1212256041955693,0.1594742452405117,3,C1D01_curve1d_kndvi_raw100_pg-all_unified_herbcommon_ctr,kfold5_block20_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
