site_id,X,Y,lon,lat,year,win_start,win_end,cell,n_obs_center,n_obs_mean5x5,max_doy_gap,mean_doy_gap,frac_valid_px,n_obs_per_year,n_years_with_obs,patch_y,patch_x,sensors,error
LT0608,101102.62655665062,5256100.028981516,-73.8732814551039,-42.7438601498114,2015,2013.0,2015.0,20_1051,38.0,44.0,26.0,8.232558139534884,0.4124731182795699,"{""2013"": 14, ""2014"": 10, ""2015"": 20}",3.0,5.0,5.0,"landsat7,landsat8",
LT0606,99278.71802987222,5254041.548840448,-73.8969422117587,-42.7613807673192,2019,2017.0,2019.0,20_1051,36.0,44.0,25.0,7.813953488372093,0.3013793103448275,"{""2017"": 13, ""2018"": 17, ""2019"": 14}",3.0,5.0,5.0,"landsat7,landsat8",
LT0610,101912.03774697689,5259245.194287192,-73.8612180453863,-42.7160583071077,2013,2011.0,2013.0,20_1052,30.0,32.0,46.0,11.612903225806452,0.4690322580645161,"{""2011"": 12, ""2012"": 7, ""2013"": 13}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0625,102213.4997846774,5283374.476257755,-73.8407151297755,-42.4996923218976,2017,2015.0,2017.0,20_1057,44.0,49.0,29.0,7.604166666666667,0.3516129032258064,"{""2015"": 16, ""2016"": 18, ""2017"": 15}",3.0,5.0,5.0,"landsat7,landsat8",
LT0636,98041.9819693563,5301160.674873269,-73.8788819972491,-42.3379397773026,2013,2011.0,2013.0,20_1060,43.0,54.0,50.0,6.79245283018868,0.354516129032258,"{""2011"": 17, ""2012"": 15, ""2013"": 22}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0642,100302.05484256124,5310352.673226053,-73.845202511799,-42.2566143216152,2019,2017.0,2019.0,20_1062,70.0,76.0,18.0,4.693333333333333,0.3413065326633165,"{""2017"": 21, ""2018"": 26, ""2019"": 29}",3.0,5.0,5.0,"landsat7,landsat8",
LT0655,100139.73302888632,5327340.720805138,-73.8355059286761,-42.1040773728957,2012,2010.0,2012.0,20_1065,42.0,53.0,64.0,7.0,0.4041904761904762,"{""2010"": 14, ""2011"": 22, ""2012"": 17}",3.0,5.0,5.0,"landsat5,landsat7",
LT0730,99163.8766382272,5397463.264685395,-73.7999752806165,-41.4742277654589,2012,2010.0,2012.0,20_1079,46.0,52.0,29.0,7.137254901960785,0.4278095238095238,"{""2010"": 18, ""2011"": 24, ""2012"": 10}",3.0,5.0,5.0,"landsat5,landsat7",
LT0731,102042.68777288444,5398783.1820279015,-73.7647471268167,-41.4638117296982,2017,2015.0,2017.0,20_1080,66.0,75.0,24.0,4.662162162162162,0.3235121951219512,"{""2015"": 28, ""2016"": 29, ""2017"": 18}",3.0,5.0,5.0,"landsat7,landsat8",
LT0744,100359.09979183297,5408707.656773911,-73.7782882879636,-41.373892146455,2014,2012.0,2014.0,20_1082,58.0,65.0,22.0,5.546875,0.4306569343065693,"{""2012"": 12, ""2013"": 24, ""2014"": 29}",3.0,5.0,5.0,"landsat7,landsat8",
LT0798,101598.81961862516,5450121.002494735,-73.7365844016937,-41.0027409904862,2018,2016.0,2018.0,20_1090,71.0,77.0,24.0,4.697368421052632,0.3222119815668203,"{""2016"": 28, ""2017"": 24, ""2018"": 25}",3.0,5.0,5.0,"landsat7,landsat8",
LT0802,98475.9669393078,5451838.008525158,-73.7724751072247,-40.9857975259289,2018,2016.0,2018.0,20_1090,63.0,77.0,27.0,4.697368421052632,0.2938248847926267,"{""2016"": 28, ""2017"": 24, ""2018"": 25}",3.0,5.0,5.0,"landsat7,landsat8",
LT0807,99317.72430889652,5453920.4744099965,-73.7611556316698,-40.9675163415329,2013,2011.0,2013.0,20_1091,50.0,59.0,43.0,6.206896551724138,0.381037037037037,"{""2011"": 20, ""2012"": 13, ""2013"": 26}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0810,100289.70584925218,5455833.106697935,-73.7484103746485,-40.9508219676207,2013,2011.0,2013.0,20_1091,56.0,61.0,56.0,5.95,0.4103703703703704,"{""2011"": 21, ""2012"": 14, ""2013"": 26}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0806,100326.84298861644,5453965.840572492,-73.7491747611309,-40.9676031538019,2019,2017.0,2019.0,20_1091,69.0,80.0,29.0,4.354430379746836,0.3183333333333333,"{""2017"": 21, ""2018"": 26, ""2019"": 33}",3.0,5.0,5.0,"landsat7,landsat8",
LT0883,101382.93008989823,5497186.555399967,-73.7091259180985,-40.5800860113693,2018,2016.0,2018.0,20_1099,94.0,105.0,21.0,3.4326923076923075,0.437345971563981,"{""2016"": 39, ""2017"": 31, ""2018"": 35}",3.0,5.0,5.0,"landsat7,landsat8",
LT0895,101108.15739194844,5501196.419139627,-73.7098317997388,-40.5439515242616,2018,2016.0,2018.0,20_1100,92.0,104.0,17.0,3.3980582524271843,0.4382938388625592,"{""2016"": 39, ""2017"": 29, ""2018"": 36}",3.0,5.0,5.0,"landsat7,landsat8",
LT0901,100876.42798717768,5504165.925410284,-73.7106875613076,-40.5171784658657,2012,2010.0,2012.0,20_1101,51.0,62.0,23.0,5.967213114754099,0.4653211009174312,"{""2010"": 21, ""2011"": 24, ""2012"": 17}",3.0,5.0,5.0,"landsat5,landsat7",
LT0899,100980.27495305124,5503158.825384553,-73.7101001177081,-40.5262706231503,2013,2011.0,2013.0,20_1101,58.0,71.0,20.0,5.142857142857143,0.4488549618320611,"{""2011"": 23, ""2012"": 14, ""2013"": 34}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1650,98225.16914938577,5864403.418272017,-73.5309594511962,-37.2802540926374,2017,2015.0,2017.0,20_1173,73.0,73.0,24.0,4.930555555555555,0.6107563025210084,"{""2015"": 26, ""2016"": 28, ""2017"": 19}",3.0,5.0,5.0,"landsat7,landsat8",
LT0122,101984.20824307612,4389074.159620014,-74.6155521016584,-50.514614307564,2013,2011.0,2013.0,20_878,15.0,16.0,122.0,23.2,0.1797590361445783,"{""2011"": 5, ""2012"": 3, ""2013"": 8}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0312,99516.93025652098,4921478.787069152,-74.1485365022714,-45.7441054940183,2019,2017.0,2019.0,20_984,36.0,44.0,44.0,8.116279069767442,0.244931506849315,"{""2017"": 17, ""2018"": 13, ""2019"": 14}",3.0,5.0,5.0,"landsat7,landsat8",
LT0349,99055.77673595044,4954657.761785174,-74.1272090295099,-45.4463983259292,2014,2012.0,2014.0,20_991,43.0,50.0,24.0,7.020408163265306,0.2708724832214765,"{""2012"": 13, ""2013"": 19, ""2014"": 18}",3.0,5.0,5.0,"landsat7,landsat8",
LT0353,97816.13647048637,4957582.199556178,-74.1406100662118,-45.4194691731341,2014,2012.0,2014.0,20_992,43.0,47.0,32.0,7.739130434782608,0.2848,"{""2012"": 9, ""2013"": 19, ""2014"": 19}",3.0,5.0,5.0,"landsat7,landsat8",
LT0575,102594.32292190386,5221125.832775857,-73.8798671711743,-43.0584464963803,2015,2013.0,2015.0,21_1044,31.0,33.0,26.0,10.75,0.3389247311827957,"{""2013"": 12, ""2014"": 6, ""2015"": 15}",3.0,5.0,5.0,"landsat7,landsat8",
LT0587,102518.93097686296,5236318.099662369,-73.8699896981989,-42.9220950262897,2012,2010.0,2012.0,21_1047,23.0,26.0,35.0,14.4,0.4440816326530612,"{""2010"": 8, ""2011"": 13, ""2012"": 5}",3.0,5.0,5.0,"landsat5,landsat7",
LT0590,103333.79963383544,5239263.985975938,-73.8579596809463,-42.8960859683178,2015,2013.0,2015.0,21_1048,35.0,38.0,34.0,9.297297297297296,0.370752688172043,"{""2013"": 13, ""2014"": 9, ""2015"": 16}",3.0,5.0,5.0,"landsat7,landsat8",
LT0591,106340.00943767688,5239472.8318788605,-73.8211241646679,-42.8957665778372,2015,2013.0,2015.0,21_1048,34.0,36.0,38.0,9.82857142857143,0.3750537634408602,"{""2013"": 13, ""2014"": 8, ""2015"": 15}",3.0,5.0,5.0,"landsat7,landsat8",
LT0593,105200.93559319584,5241400.140041789,-73.833672201611,-42.8778848588005,2015,2013.0,2015.0,21_1048,35.0,40.0,30.0,8.820512820512821,0.3789247311827957,"{""2013"": 15, ""2014"": 8, ""2015"": 17}",3.0,5.0,5.0,"landsat7,landsat8",
LT0595,104913.5810618864,5245395.048944118,-73.8343740631462,-42.8418893403699,2013,2011.0,2013.0,21_1049,32.0,35.0,37.0,10.588235294117649,0.5377049180327869,"{""2011"": 14, ""2012"": 8, ""2013"": 13}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0611,105839.15586772632,5260527.26180141,-73.8125370535594,-42.7065765188013,2016,2014.0,2016.0,21_1052,42.0,45.0,29.0,7.75,0.4074509803921569,"{""2014"": 10, ""2015"": 19, ""2016"": 16}",3.0,5.0,5.0,"landsat7,landsat8",
LT0770,106987.72382694267,5431079.326036976,-73.6848759519821,-41.1763098079717,2015,2013.0,2015.0,21_1086,75.0,83.0,39.0,4.402439024390244,0.3773195876288659,"{""2013"": 27, ""2014"": 22, ""2015"": 34}",3.0,5.0,5.0,"landsat7,landsat8",
LT0781,103058.6281053003,5434883.726235954,-73.7290994165039,-41.1402441336872,2015,2013.0,2015.0,21_1087,67.0,77.0,37.0,4.671052631578948,0.3416494845360824,"{""2013"": 29, ""2014"": 25, ""2015"": 23}",3.0,5.0,5.0,"landsat7,landsat8",
LT0792,104905.53615307652,5445167.369902938,-73.7005662062228,-41.048821161356,2015,2013.0,2015.0,21_1089,73.0,87.0,20.0,4.197674418604652,0.379375,"{""2013"": 29, ""2014"": 26, ""2015"": 32}",3.0,5.0,5.0,"landsat7,landsat8",
LT0825,107227.17660520854,5470505.544501892,-73.6569933588829,-40.8224463159956,2013,2011.0,2013.0,21_1094,46.0,59.0,56.0,6.206896551724138,0.359090909090909,"{""2011"": 21, ""2012"": 13, ""2013"": 25}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0829,106163.12114499946,5471437.629157126,-73.6689815743677,-40.8135680913342,2013,2011.0,2013.0,21_1094,48.0,56.0,36.0,6.545454545454546,0.3636363636363636,"{""2011"": 19, ""2012"": 14, ""2013"": 23}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0823,106365.37374653388,5468447.21149101,-73.6684781777922,-40.8405146730002,2016,2014.0,2016.0,21_1094,79.0,88.0,22.0,4.149425287356322,0.3738388625592417,"{""2014"": 26, ""2015"": 31, ""2016"": 31}",3.0,5.0,5.0,"landsat7,landsat8",
LT0876,105636.19580411055,5494440.669218292,-73.660753499632,-40.6067769372987,2015,2013.0,2015.0,21_1099,73.0,78.0,27.0,4.688311688311688,0.3899453551912568,"{""2013"": 27, ""2014"": 21, ""2015"": 30}",3.0,5.0,5.0,"landsat7,landsat8",
LT0879,106520.915163222,5495570.472540837,-73.6496257472964,-40.597053327075,2015,2013.0,2015.0,21_1099,75.0,89.0,15.0,4.102272727272728,0.4212021857923497,"{""2013"": 28, ""2014"": 27, ""2015"": 34}",3.0,5.0,5.0,"landsat7,landsat8",
LT0894,105217.7674139844,5500449.702625478,-73.6619277109567,-40.5526223499102,2013,2011.0,2013.0,21_1100,56.0,66.0,26.0,5.538461538461538,0.4073282442748092,"{""2011"": 21, ""2012"": 13, ""2013"": 32}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0889,107279.29757130414,5498594.332522007,-73.6388118000374,-40.5702612287358,2015,2013.0,2015.0,21_1100,81.0,94.0,19.0,3.881720430107527,0.434535519125683,"{""2013"": 27, ""2014"": 36, ""2015"": 31}",3.0,5.0,5.0,"landsat7,landsat8",
LT0915,107285.31845069613,5513672.720716866,-73.6294029505879,-40.4348676724281,2015,2013.0,2015.0,21_1103,78.0,85.0,20.0,4.321428571428571,0.4153005464480874,"{""2013"": 28, ""2014"": 29, ""2015"": 28}",3.0,5.0,5.0,"landsat7,landsat8",
LT0944,105818.96047950511,5520687.69304853,-73.6422961398065,-40.3711837327353,2016,2014.0,2016.0,21_1104,77.0,87.0,29.0,4.197674418604652,0.3831683168316832,"{""2014"": 27, ""2015"": 28, ""2016"": 32}",3.0,5.0,5.0,"landsat7,landsat8",
LT0933,106681.19792468545,5519657.935010304,-73.6328076693191,-40.3808374686631,2018,2016.0,2018.0,21_1104,72.0,85.0,24.0,4.154761904761905,0.3427488151658768,"{""2016"": 36, ""2017"": 19, ""2018"": 30}",3.0,5.0,5.0,"landsat7,landsat8",
LT0936,106033.98685596116,5519696.24615683,-73.6403836765621,-40.3801880820654,2018,2016.0,2018.0,21_1104,69.0,81.0,31.0,4.3625,0.3290995260663507,"{""2016"": 33, ""2017"": 24, ""2018"": 24}",3.0,5.0,5.0,"landsat7,landsat8",
LT0941,104808.53088879626,5520559.738354601,-73.6542380898583,-40.371854856552,2019,2017.0,2019.0,21_1104,72.0,79.0,29.0,4.410256410256411,0.3401923076923077,"{""2017"": 23, ""2018"": 27, ""2019"": 29}",3.0,5.0,5.0,"landsat7,landsat8",
LT1034,103366.92829487652,5556598.393588369,-73.6489504427392,-40.0475573619651,2013,2011.0,2013.0,21_1111,56.0,74.0,28.0,4.890410958904109,0.4555725190839694,"{""2011"": 27, ""2012"": 17, ""2013"": 30}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1031,107445.99854629557,5555859.888457664,-73.6017328136512,-40.0560964117504,2016,2014.0,2016.0,21_1111,92.0,106.0,24.0,3.4380952380952383,0.459009900990099,"{""2014"": 31, ""2015"": 38, ""2016"": 37}",3.0,5.0,5.0,"landsat7,landsat8",
LT1591,104394.98188002293,5815668.270407138,-73.4877632756511,-37.7208347509928,2017,2015.0,2017.0,21_1163,70.0,73.0,19.0,5.0,0.5845378151260504,"{""2015"": 27, ""2016"": 25, ""2017"": 21}",3.0,5.0,5.0,"landsat7,landsat8",
LT1635,104827.08357672882,5854922.459101642,-73.4617596924213,-37.3682798049784,2017,2015.0,2017.0,21_1171,72.0,72.0,21.0,5.0,0.5946218487394958,"{""2015"": 25, ""2016"": 29, ""2017"": 18}",3.0,5.0,5.0,"landsat7,landsat8",
LT0304,103754.73785160824,4918836.733932833,-74.0964361719157,-45.7702305471235,2019,2017.0,2019.0,21_984,31.0,38.0,56.0,8.675675675675675,0.2194520547945205,"{""2017"": 12, ""2018"": 12, ""2019"": 14}",3.0,5.0,5.0,"landsat7,landsat8",
LT0307,102634.18040985144,4919815.388857033,-74.1099875305945,-45.7608141316138,2019,2017.0,2019.0,21_984,42.0,46.0,44.0,7.7555555555555555,0.2789041095890411,"{""2017"": 18, ""2018"": 12, ""2019"": 16}",3.0,5.0,5.0,"landsat7,landsat8",
LT0332,104477.73182525276,4935964.804266107,-74.0732337253662,-45.6170841408694,2012,2010.0,2012.0,21_987,21.0,30.0,81.0,11.724137931034482,0.2258064516129032,"{""2010"": 10, ""2011"": 12, ""2012"": 8}",3.0,5.0,5.0,"landsat5,landsat7",
LT0337,102949.1256901722,4942867.841486052,-74.0871548861872,-45.5543241001485,2014,2012.0,2014.0,21_989,34.0,45.0,45.0,7.931818181818182,0.2824806201550388,"{""2012"": 7, ""2013"": 19, ""2014"": 19}",3.0,5.0,5.0,"landsat7,landsat8",
LT0469,111269.68037956674,5047838.329019229,-73.8996045672413,-44.617609853421,2012,2010.0,2012.0,22_1010,28.0,35.0,44.0,10.588235294117649,0.276078431372549,"{""2010"": 11, ""2011"": 16, ""2012"": 8}",3.0,5.0,5.0,"landsat5,landsat7",
LT0531,110128.98784459278,5117838.707133286,-73.8617019927157,-43.9890731417149,2012,2010.0,2012.0,22_1024,24.0,26.0,43.0,14.4,0.44,"{""2010"": 7, ""2011"": 13, ""2012"": 6}",3.0,5.0,5.0,"landsat5,landsat7",
LT0594,109052.404395468,5243693.997684432,-73.7850846440932,-42.8592791769723,2017,2015.0,2017.0,22_1049,39.0,40.0,32.0,8.666666666666666,0.3764,"{""2015"": 13, ""2016"": 16, ""2017"": 11}",3.0,5.0,5.0,"landsat7,landsat8",
LT0601,111692.25422051118,5248890.876360304,-73.7493013307338,-42.8139849867765,2015,2013.0,2015.0,22_1050,34.0,38.0,34.0,9.45945945945946,0.3767741935483871,"{""2013"": 12, ""2014"": 8, ""2015"": 18}",3.0,5.0,5.0,"landsat7,landsat8",
LT0634,111072.83101525124,5300039.61118774,-73.7220007796048,-42.3546163758306,2017,2015.0,2017.0,22_1060,49.0,54.0,24.0,6.584905660377358,0.4164102564102564,"{""2015"": 18, ""2016"": 22, ""2017"": 14}",3.0,5.0,5.0,"landsat7,landsat8",
LT0644,110226.49921101594,5312058.657542486,-73.7241529510403,-42.2463164199227,2012,2010.0,2012.0,22_1062,29.0,32.0,77.0,11.612903225806452,0.4846666666666667,"{""2010"": 10, ""2011"": 13, ""2012"": 9}",3.0,5.0,5.0,"landsat5,landsat7",
LT0648,107905.63975291573,5316869.88727767,-73.7489441632704,-42.2019733154323,2012,2010.0,2012.0,22_1063,33.0,36.0,42.0,10.285714285714286,0.5009230769230769,"{""2010"": 10, ""2011"": 16, ""2012"": 10}",3.0,5.0,5.0,"landsat5,landsat7",
LT0647,109154.85308301798,5312985.237376202,-73.7364751343232,-42.2374647853425,2018,2016.0,2018.0,22_1063,48.0,55.0,24.0,6.407407407407407,0.3732283464566929,"{""2016"": 21, ""2017"": 15, ""2018"": 19}",3.0,5.0,5.0,"landsat7,landsat8",
LT0670,112322.46996490216,5339318.660169459,-73.680745331449,-42.0026661260094,2013,2011.0,2013.0,22_1068,34.0,38.0,46.0,9.72972972972973,0.4673972602739726,"{""2011"": 14, ""2012"": 10, ""2013"": 14}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0687,108688.15306867636,5347086.974901454,-73.7193212523471,-41.9311412929439,2019,2017.0,2019.0,22_1069,64.0,76.0,18.0,4.786666666666667,0.3417021276595745,"{""2017"": 23, ""2018"": 28, ""2019"": 25}",3.0,5.0,5.0,"landsat7,landsat8",
LT0771,107920.98511585186,5431392.862198914,-73.673586014516,-41.1739464290575,2013,2011.0,2013.0,22_1086,60.0,65.0,22.0,5.625,0.4344117647058823,"{""2011"": 20, ""2012"": 17, ""2013"": 28}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0765,111236.60903831456,5427558.48149813,-73.6366217121682,-41.2099684798057,2016,2014.0,2016.0,22_1086,74.0,87.0,31.0,4.197674418604652,0.3469767441860465,"{""2014"": 23, ""2015"": 29, ""2016"": 35}",3.0,5.0,5.0,"landsat7,landsat8",
LT0773,108911.13365627064,5431464.314886445,-73.661775286107,-41.1737827650233,2019,2017.0,2019.0,22_1086,65.0,79.0,29.0,4.538461538461538,0.3207655502392345,"{""2017"": 18, ""2018"": 31, ""2019"": 30}",3.0,5.0,5.0,"landsat7,landsat8",
LT0783,107595.32413655182,5436426.157414947,-73.6742377164059,-41.1286002951801,2014,2012.0,2014.0,22_1087,61.0,71.0,22.0,5.071428571428571,0.3966451612903225,"{""2012"": 19, ""2013"": 30, ""2014"": 22}",3.0,5.0,5.0,"landsat7,landsat8",
LT0782,111660.07977694587,5435653.580499532,-73.6264593569854,-41.1374895132882,2015,2013.0,2015.0,22_1087,70.0,83.0,28.0,4.402439024390244,0.3682474226804124,"{""2013"": 28, ""2014"": 21, ""2015"": 34}",3.0,5.0,5.0,"landsat7,landsat8",
LT0779,110780.3613261045,5433591.663495717,-73.6382142250075,-41.1555813658874,2019,2017.0,2019.0,22_1087,60.0,73.0,32.0,5.027777777777778,0.2905263157894737,"{""2017"": 21, ""2018"": 25, ""2019"": 27}",3.0,5.0,5.0,"landsat7,landsat8",
LT0797,108642.94856621616,5449551.929942105,-73.6534632428645,-41.0112581129119,2013,2011.0,2013.0,22_1090,56.0,68.0,37.0,5.373134328358209,0.4242962962962963,"{""2011"": 25, ""2012"": 14, ""2013"": 29}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0800,109557.75957165584,5451576.948741199,-73.641341206633,-40.9935144494294,2013,2011.0,2013.0,22_1090,59.0,68.0,21.0,5.328358208955224,0.4382222222222222,"{""2011"": 22, ""2012"": 16, ""2013"": 30}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0804,108457.46571766952,5452507.281066823,-73.6537910518491,-40.9846346166967,2012,2010.0,2012.0,22_1091,36.0,45.0,37.0,8.272727272727273,0.3327272727272727,"{""2010"": 9, ""2011"": 22, ""2012"": 14}",3.0,5.0,5.0,"landsat5,landsat7",
LT0805,111312.09407907505,5453732.008211617,-73.61919830741,-40.9750013080441,2012,2010.0,2012.0,22_1091,49.0,56.0,26.0,6.618181818181818,0.4578181818181818,"{""2010"": 14, ""2011"": 24, ""2012"": 18}",3.0,5.0,5.0,"landsat5,landsat7",
LT0803,110483.556736617,5452582.533174505,-73.6297372677613,-40.9849276749058,2013,2011.0,2013.0,22_1091,62.0,69.0,18.0,5.294117647058823,0.450074074074074,"{""2011"": 22, ""2012"": 20, ""2013"": 27}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0826,108223.28866927025,5470577.927705115,-73.6451743396222,-40.8222720753831,2013,2011.0,2013.0,22_1094,50.0,59.0,35.0,6.206896551724138,0.3721212121212121,"{""2011"": 22, ""2012"": 13, ""2013"": 24}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0830,110103.98475539632,5472684.001799501,-73.621629530248,-40.8042560980778,2013,2011.0,2013.0,22_1095,48.0,61.0,21.0,6.0,0.373030303030303,"{""2011"": 24, ""2012"": 14, ""2013"": 23}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0833,108225.65280415535,5473689.747386351,-73.6431941474142,-40.794332494529,2013,2011.0,2013.0,22_1095,53.0,64.0,20.0,5.714285714285714,0.4133333333333333,"{""2011"": 23, ""2012"": 14, ""2013"": 27}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0841,109835.70208585908,5476712.967864783,-73.6222852900829,-40.7679519286213,2013,2011.0,2013.0,22_1095,53.0,61.0,25.0,6.0,0.3993939393939394,"{""2011"": 22, ""2012"": 15, ""2013"": 24}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0867,107837.62433808268,5490599.930919354,-73.6372070898198,-40.6423099959099,2015,2013.0,2015.0,22_1098,67.0,74.0,24.0,4.863013698630137,0.3608743169398907,"{""2013"": 26, ""2014"": 22, ""2015"": 26}",3.0,5.0,5.0,"landsat7,landsat8",
LT0886,109375.02014217048,5497752.466190887,-73.6146541018795,-40.578811342646,2013,2011.0,2013.0,22_1100,54.0,62.0,32.0,5.852459016393443,0.4061068702290076,"{""2011"": 21, ""2012"": 14, ""2013"": 27}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0890,112330.44349231594,5498964.328489295,-73.5791029804643,-40.5693169249982,2015,2013.0,2015.0,22_1100,78.0,89.0,24.0,4.125,0.4253551912568306,"{""2013"": 27, ""2014"": 32, ""2015"": 30}",3.0,5.0,5.0,"landsat7,landsat8",
LT0885,108378.76657215157,5497682.420256765,-73.6264303738398,-40.5789700100079,2018,2016.0,2018.0,22_1100,77.0,91.0,21.0,3.888888888888889,0.3605687203791469,"{""2016"": 33, ""2017"": 26, ""2018"": 32}",3.0,5.0,5.0,"landsat7,landsat8",
LT0908,107631.8520061333,5508689.115392355,-73.6284071925796,-40.4797821268023,2013,2011.0,2013.0,22_1102,59.0,67.0,32.0,5.454545454545454,0.4503816793893129,"{""2011"": 22, ""2012"": 17, ""2013"": 28}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0925,111933.7589495643,5519030.280608992,-73.5715087955126,-40.3889339635894,2014,2012.0,2014.0,22_1104,62.0,73.0,24.0,4.958333333333333,0.405,"{""2012"": 15, ""2013"": 27, ""2014"": 31}",3.0,5.0,5.0,"landsat7,landsat8",
LT0934,108866.56182840082,5519826.657373093,-73.6070424578466,-40.3803497592314,2015,2013.0,2015.0,22_1104,72.0,84.0,25.0,4.349397590361446,0.3984699453551912,"{""2013"": 29, ""2014"": 26, ""2015"": 29}",3.0,5.0,5.0,"landsat7,landsat8",
LT0943,109809.93565652652,5520880.779308448,-73.5953201455243,-40.3713252882319,2015,2013.0,2015.0,22_1104,66.0,80.0,29.0,4.569620253164557,0.366120218579235,"{""2013"": 25, ""2014"": 30, ""2015"": 25}",3.0,5.0,5.0,"landsat7,landsat8",
LT0948,110738.16542516224,5521950.914501638,-73.5837690017318,-40.3621485768307,2018,2016.0,2018.0,22_1104,64.0,78.0,27.0,4.532467532467533,0.310521327014218,"{""2016"": 31, ""2017"": 21, ""2018"": 26}",3.0,5.0,5.0,"landsat7,landsat8",
LT0935,109875.36088276697,5519889.247427731,-73.5951581181172,-40.3802600248475,2019,2017.0,2019.0,22_1104,74.0,85.0,19.0,4.166666666666667,0.35,"{""2017"": 25, ""2018"": 28, ""2019"": 32}",3.0,5.0,5.0,"landsat7,landsat8",
LT0942,108803.4738164373,5520813.340656506,-73.6071784373688,-40.3714597289077,2019,2017.0,2019.0,22_1104,69.0,78.0,29.0,4.467532467532467,0.3386538461538461,"{""2017"": 22, ""2018"": 25, ""2019"": 31}",3.0,5.0,5.0,"landsat7,landsat8",
LT1002,109182.9760183196,5545748.592288604,-73.5875406428093,-40.1477096793087,2014,2012.0,2014.0,22_1109,70.0,80.0,24.0,4.468354430379747,0.4605263157894737,"{""2012"": 18, ""2013"": 31, ""2014"": 31}",3.0,5.0,5.0,"landsat7,landsat8",
LT0994,109218.76453054044,5543929.766686853,-73.588223380772,-40.1640605024078,2015,2013.0,2015.0,22_1109,90.0,94.0,22.0,3.881720430107527,0.4782513661202185,"{""2013"": 31, ""2014"": 29, ""2015"": 34}",3.0,5.0,5.0,"landsat7,landsat8",
